gene_label	pair_dir	enhancer_role	enhancer_id	chrom	start	end	fasta_path	length
FBgn0000479_sm	FBgn0000479_sm/chrX_3256916-3257157__chrX_3331542-3331742	RIGHT	chrX:3331542-3331742	chrX	3331542	3331742	FBgn0000479_sm/chrX_3256916-3257157__chrX_3331542-3331742/enhancers/chrX_3331542-3331742.fa	200
FBgn0000479_sm	FBgn0000479_sm/chrX_3328623-3328837__chrX_3331542-3331742	LEFT	chrX:3328623-3328837	chrX	3328623	3328837	FBgn0000479_sm/chrX_3328623-3328837__chrX_3331542-3331742/enhancers/chrX_3328623-3328837.fa	214
FBgn0000479_sm	FBgn0000479_sm/chrX_3328623-3328837__chrX_3331542-3331742	RIGHT	chrX:3331542-3331742	chrX	3331542	3331742	FBgn0000479_sm/chrX_3328623-3328837__chrX_3331542-3331742/enhancers/chrX_3331542-3331742.fa	200
FBgn0000635_sm	FBgn0000635_sm/chrX_4140118-4140318__chrX_4145024-4145343	LEFT	chrX:4140118-4140318	chrX	4140118	4140318	FBgn0000635_sm/chrX_4140118-4140318__chrX_4145024-4145343/enhancers/chrX_4140118-4140318.fa	200
FBgn0000635_sm	FBgn0000635_sm/chrX_4140118-4140318__chrX_4145024-4145343	RIGHT	chrX:4145024-4145343	chrX	4145024	4145343	FBgn0000635_sm/chrX_4140118-4140318__chrX_4145024-4145343/enhancers/chrX_4145024-4145343.fa	319
FBgn0000635_sm	FBgn0000635_sm/chrX_4140118-4140318__chrX_4156826-4157158	LEFT	chrX:4140118-4140318	chrX	4140118	4140318	FBgn0000635_sm/chrX_4140118-4140318__chrX_4156826-4157158/enhancers/chrX_4140118-4140318.fa	200
FBgn0000635_sm	FBgn0000635_sm/chrX_4140118-4140318__chrX_4156826-4157158	RIGHT	chrX:4156826-4157158	chrX	4156826	4157158	FBgn0000635_sm/chrX_4140118-4140318__chrX_4156826-4157158/enhancers/chrX_4156826-4157158.fa	332
FBgn0000635_sm	FBgn0000635_sm/chrX_4140118-4140318__chrX_4157262-4157462	LEFT	chrX:4140118-4140318	chrX	4140118	4140318	FBgn0000635_sm/chrX_4140118-4140318__chrX_4157262-4157462/enhancers/chrX_4140118-4140318.fa	200
FBgn0000635_sm	FBgn0000635_sm/chrX_4140118-4140318__chrX_4157262-4157462	RIGHT	chrX:4157262-4157462	chrX	4157262	4157462	FBgn0000635_sm/chrX_4140118-4140318__chrX_4157262-4157462/enhancers/chrX_4157262-4157462.fa	200
FBgn0000635_sm	FBgn0000635_sm/chrX_4140118-4140318__chrX_4157881-4158081	LEFT	chrX:4140118-4140318	chrX	4140118	4140318	FBgn0000635_sm/chrX_4140118-4140318__chrX_4157881-4158081/enhancers/chrX_4140118-4140318.fa	200
FBgn0000635_sm	FBgn0000635_sm/chrX_4140118-4140318__chrX_4157881-4158081	RIGHT	chrX:4157881-4158081	chrX	4157881	4158081	FBgn0000635_sm/chrX_4140118-4140318__chrX_4157881-4158081/enhancers/chrX_4157881-4158081.fa	200
FBgn0000635_sm	FBgn0000635_sm/chrX_4145024-4145343__chrX_4156826-4157158	LEFT	chrX:4145024-4145343	chrX	4145024	4145343	FBgn0000635_sm/chrX_4145024-4145343__chrX_4156826-4157158/enhancers/chrX_4145024-4145343.fa	319
FBgn0000635_sm	FBgn0000635_sm/chrX_4145024-4145343__chrX_4156826-4157158	RIGHT	chrX:4156826-4157158	chrX	4156826	4157158	FBgn0000635_sm/chrX_4145024-4145343__chrX_4156826-4157158/enhancers/chrX_4156826-4157158.fa	332
FBgn0000635_sm	FBgn0000635_sm/chrX_4145024-4145343__chrX_4157262-4157462	LEFT	chrX:4145024-4145343	chrX	4145024	4145343	FBgn0000635_sm/chrX_4145024-4145343__chrX_4157262-4157462/enhancers/chrX_4145024-4145343.fa	319
FBgn0000635_sm	FBgn0000635_sm/chrX_4145024-4145343__chrX_4157262-4157462	RIGHT	chrX:4157262-4157462	chrX	4157262	4157462	FBgn0000635_sm/chrX_4145024-4145343__chrX_4157262-4157462/enhancers/chrX_4157262-4157462.fa	200
FBgn0000635_sm	FBgn0000635_sm/chrX_4145024-4145343__chrX_4157881-4158081	LEFT	chrX:4145024-4145343	chrX	4145024	4145343	FBgn0000635_sm/chrX_4145024-4145343__chrX_4157881-4158081/enhancers/chrX_4145024-4145343.fa	319
FBgn0000635_sm	FBgn0000635_sm/chrX_4145024-4145343__chrX_4157881-4158081	RIGHT	chrX:4157881-4158081	chrX	4157881	4158081	FBgn0000635_sm/chrX_4145024-4145343__chrX_4157881-4158081/enhancers/chrX_4157881-4158081.fa	200
FBgn0000635_sm	FBgn0000635_sm/chrX_4156826-4157158__chrX_4157262-4157462	LEFT	chrX:4156826-4157158	chrX	4156826	4157158	FBgn0000635_sm/chrX_4156826-4157158__chrX_4157262-4157462/enhancers/chrX_4156826-4157158.fa	332
FBgn0000635_sm	FBgn0000635_sm/chrX_4156826-4157158__chrX_4157262-4157462	RIGHT	chrX:4157262-4157462	chrX	4157262	4157462	FBgn0000635_sm/chrX_4156826-4157158__chrX_4157262-4157462/enhancers/chrX_4157262-4157462.fa	200
FBgn0000635_sm	FBgn0000635_sm/chrX_4156826-4157158__chrX_4157881-4158081	LEFT	chrX:4156826-4157158	chrX	4156826	4157158	FBgn0000635_sm/chrX_4156826-4157158__chrX_4157881-4158081/enhancers/chrX_4156826-4157158.fa	332
FBgn0000635_sm	FBgn0000635_sm/chrX_4156826-4157158__chrX_4157881-4158081	RIGHT	chrX:4157881-4158081	chrX	4157881	4158081	FBgn0000635_sm/chrX_4156826-4157158__chrX_4157881-4158081/enhancers/chrX_4157881-4158081.fa	200
FBgn0000635_sm	FBgn0000635_sm/chrX_4157262-4157462__chrX_4157881-4158081	LEFT	chrX:4157262-4157462	chrX	4157262	4157462	FBgn0000635_sm/chrX_4157262-4157462__chrX_4157881-4158081/enhancers/chrX_4157262-4157462.fa	200
FBgn0000635_sm	FBgn0000635_sm/chrX_4157262-4157462__chrX_4157881-4158081	RIGHT	chrX:4157881-4158081	chrX	4157881	4158081	FBgn0000635_sm/chrX_4157262-4157462__chrX_4157881-4158081/enhancers/chrX_4157881-4158081.fa	200
FBgn0001147_sm	FBgn0001147_sm/chr2R_24627735-24628074__chr2R_24685575-24685932	LEFT	chr2R:24627735-24628074	chr2R	24627735	24628074	FBgn0001147_sm/chr2R_24627735-24628074__chr2R_24685575-24685932/enhancers/chr2R_24627735-24628074.fa	339
FBgn0001147_sm	FBgn0001147_sm/chr2R_24627735-24628074__chr2R_24685575-24685932	RIGHT	chr2R:24685575-24685932	chr2R	24685575	24685932	FBgn0001147_sm/chr2R_24627735-24628074__chr2R_24685575-24685932/enhancers/chr2R_24685575-24685932.fa	357
FBgn0001147_sm	FBgn0001147_sm/chr2R_24627735-24628074__chr2R_24696661-24696905	LEFT	chr2R:24627735-24628074	chr2R	24627735	24628074	FBgn0001147_sm/chr2R_24627735-24628074__chr2R_24696661-24696905/enhancers/chr2R_24627735-24628074.fa	339
FBgn0001147_sm	FBgn0001147_sm/chr2R_24627735-24628074__chr2R_24696661-24696905	RIGHT	chr2R:24696661-24696905	chr2R	24696661	24696905	FBgn0001147_sm/chr2R_24627735-24628074__chr2R_24696661-24696905/enhancers/chr2R_24696661-24696905.fa	244
FBgn0001147_sm	FBgn0001147_sm/chr2R_24685575-24685932__chr2R_24696661-24696905	LEFT	chr2R:24685575-24685932	chr2R	24685575	24685932	FBgn0001147_sm/chr2R_24685575-24685932__chr2R_24696661-24696905/enhancers/chr2R_24685575-24685932.fa	357
FBgn0001147_sm	FBgn0001147_sm/chr2R_24685575-24685932__chr2R_24696661-24696905	RIGHT	chr2R:24696661-24696905	chr2R	24696661	24696905	FBgn0001147_sm/chr2R_24685575-24685932__chr2R_24696661-24696905/enhancers/chr2R_24696661-24696905.fa	244
FBgn0001186_sm	FBgn0001186_sm/chrX_9534593-9534973__chrX_9535552-9535936	LEFT	chrX:9534593-9534973	chrX	9534593	9534973	FBgn0001186_sm/chrX_9534593-9534973__chrX_9535552-9535936/enhancers/chrX_9534593-9534973.fa	380
FBgn0001186_sm	FBgn0001186_sm/chrX_9534593-9534973__chrX_9535552-9535936	RIGHT	chrX:9535552-9535936	chrX	9535552	9535936	FBgn0001186_sm/chrX_9534593-9534973__chrX_9535552-9535936/enhancers/chrX_9535552-9535936.fa	384
FBgn0001186_sm	FBgn0001186_sm/chrX_9534593-9534973__chrX_9537260-9537482	LEFT	chrX:9534593-9534973	chrX	9534593	9534973	FBgn0001186_sm/chrX_9534593-9534973__chrX_9537260-9537482/enhancers/chrX_9534593-9534973.fa	380
FBgn0001186_sm	FBgn0001186_sm/chrX_9534593-9534973__chrX_9537260-9537482	RIGHT	chrX:9537260-9537482	chrX	9537260	9537482	FBgn0001186_sm/chrX_9534593-9534973__chrX_9537260-9537482/enhancers/chrX_9537260-9537482.fa	222
FBgn0001186_sm	FBgn0001186_sm/chrX_9534593-9534973__chrX_9609591-9609868	LEFT	chrX:9534593-9534973	chrX	9534593	9534973	FBgn0001186_sm/chrX_9534593-9534973__chrX_9609591-9609868/enhancers/chrX_9534593-9534973.fa	380
FBgn0001186_sm	FBgn0001186_sm/chrX_9534593-9534973__chrX_9609591-9609868	RIGHT	chrX:9609591-9609868	chrX	9609591	9609868	FBgn0001186_sm/chrX_9534593-9534973__chrX_9609591-9609868/enhancers/chrX_9609591-9609868.fa	277
FBgn0001186_sm	FBgn0001186_sm/chrX_9535552-9535936__chrX_9537260-9537482	LEFT	chrX:9535552-9535936	chrX	9535552	9535936	FBgn0001186_sm/chrX_9535552-9535936__chrX_9537260-9537482/enhancers/chrX_9535552-9535936.fa	384
FBgn0001186_sm	FBgn0001186_sm/chrX_9535552-9535936__chrX_9537260-9537482	RIGHT	chrX:9537260-9537482	chrX	9537260	9537482	FBgn0001186_sm/chrX_9535552-9535936__chrX_9537260-9537482/enhancers/chrX_9537260-9537482.fa	222
FBgn0001186_sm	FBgn0001186_sm/chrX_9535552-9535936__chrX_9609591-9609868	LEFT	chrX:9535552-9535936	chrX	9535552	9535936	FBgn0001186_sm/chrX_9535552-9535936__chrX_9609591-9609868/enhancers/chrX_9535552-9535936.fa	384
FBgn0001186_sm	FBgn0001186_sm/chrX_9535552-9535936__chrX_9609591-9609868	RIGHT	chrX:9609591-9609868	chrX	9609591	9609868	FBgn0001186_sm/chrX_9535552-9535936__chrX_9609591-9609868/enhancers/chrX_9609591-9609868.fa	277
FBgn0001186_sm	FBgn0001186_sm/chrX_9537260-9537482__chrX_9609591-9609868	LEFT	chrX:9537260-9537482	chrX	9537260	9537482	FBgn0001186_sm/chrX_9537260-9537482__chrX_9609591-9609868/enhancers/chrX_9537260-9537482.fa	222
FBgn0001186_sm	FBgn0001186_sm/chrX_9537260-9537482__chrX_9609591-9609868	RIGHT	chrX:9609591-9609868	chrX	9609591	9609868	FBgn0001186_sm/chrX_9537260-9537482__chrX_9609591-9609868/enhancers/chrX_9609591-9609868.fa	277
FBgn0001250_sm	FBgn0001250_sm/chrX_16703281-16703660__chrX_16732709-16733041	LEFT	chrX:16703281-16703660	chrX	16703281	16703660	FBgn0001250_sm/chrX_16703281-16703660__chrX_16732709-16733041/enhancers/chrX_16703281-16703660.fa	379
FBgn0001250_sm	FBgn0001250_sm/chrX_16703281-16703660__chrX_16732709-16733041	RIGHT	chrX:16732709-16733041	chrX	16732709	16733041	FBgn0001250_sm/chrX_16703281-16703660__chrX_16732709-16733041/enhancers/chrX_16732709-16733041.fa	332
FBgn0002941_sm	FBgn0002941_sm/chr3R_21528496-21528862__chr3R_21580239-21580489	LEFT	chr3R:21528496-21528862	chr3R	21528496	21528862	FBgn0002941_sm/chr3R_21528496-21528862__chr3R_21580239-21580489/enhancers/chr3R_21528496-21528862.fa	366
FBgn0002941_sm	FBgn0002941_sm/chr3R_21528496-21528862__chr3R_21580239-21580489	RIGHT	chr3R:21580239-21580489	chr3R	21580239	21580489	FBgn0002941_sm/chr3R_21528496-21528862__chr3R_21580239-21580489/enhancers/chr3R_21580239-21580489.fa	250
FBgn0003062_sm	FBgn0003062_sm/chr2R_22669923-22670415__chr2R_22671971-22672235	LEFT	chr2R:22669923-22670415	chr2R	22669923	22670415	FBgn0003062_sm/chr2R_22669923-22670415__chr2R_22671971-22672235/enhancers/chr2R_22669923-22670415.fa	492
FBgn0003062_sm	FBgn0003062_sm/chr2R_22669923-22670415__chr2R_22671971-22672235	RIGHT	chr2R:22671971-22672235	chr2R	22671971	22672235	FBgn0003062_sm/chr2R_22669923-22670415__chr2R_22671971-22672235/enhancers/chr2R_22671971-22672235.fa	264
FBgn0003062_sm	FBgn0003062_sm/chr2R_22669923-22670415__chr2R_22692057-22692354	LEFT	chr2R:22669923-22670415	chr2R	22669923	22670415	FBgn0003062_sm/chr2R_22669923-22670415__chr2R_22692057-22692354/enhancers/chr2R_22669923-22670415.fa	492
FBgn0003062_sm	FBgn0003062_sm/chr2R_22669923-22670415__chr2R_22692057-22692354	RIGHT	chr2R:22692057-22692354	chr2R	22692057	22692354	FBgn0003062_sm/chr2R_22669923-22670415__chr2R_22692057-22692354/enhancers/chr2R_22692057-22692354.fa	297
FBgn0003062_sm	FBgn0003062_sm/chr2R_22671971-22672235__chr2R_22692057-22692354	LEFT	chr2R:22671971-22672235	chr2R	22671971	22672235	FBgn0003062_sm/chr2R_22671971-22672235__chr2R_22692057-22692354/enhancers/chr2R_22671971-22672235.fa	264
FBgn0003062_sm	FBgn0003062_sm/chr2R_22671971-22672235__chr2R_22692057-22692354	RIGHT	chr2R:22692057-22692354	chr2R	22692057	22692354	FBgn0003062_sm/chr2R_22671971-22672235__chr2R_22692057-22692354/enhancers/chr2R_22692057-22692354.fa	297
FBgn0003071_sm	FBgn0003071_sm/chr2R_9727517-9727743__chr2R_9741763-9741963	LEFT	chr2R:9727517-9727743	chr2R	9727517	9727743	FBgn0003071_sm/chr2R_9727517-9727743__chr2R_9741763-9741963/enhancers/chr2R_9727517-9727743.fa	226
FBgn0003071_sm	FBgn0003071_sm/chr2R_9727517-9727743__chr2R_9741763-9741963	RIGHT	chr2R:9741763-9741963	chr2R	9741763	9741963	FBgn0003071_sm/chr2R_9727517-9727743__chr2R_9741763-9741963/enhancers/chr2R_9741763-9741963.fa	200
FBgn0003071_sm	FBgn0003071_sm/chr2R_9727517-9727743__chr2R_9748242-9748798	LEFT	chr2R:9727517-9727743	chr2R	9727517	9727743	FBgn0003071_sm/chr2R_9727517-9727743__chr2R_9748242-9748798/enhancers/chr2R_9727517-9727743.fa	226
FBgn0003071_sm	FBgn0003071_sm/chr2R_9727517-9727743__chr2R_9748242-9748798	RIGHT	chr2R:9748242-9748798	chr2R	9748242	9748798	FBgn0003071_sm/chr2R_9727517-9727743__chr2R_9748242-9748798/enhancers/chr2R_9748242-9748798.fa	556
FBgn0003071_sm	FBgn0003071_sm/chr2R_9741763-9741963__chr2R_9748242-9748798	LEFT	chr2R:9741763-9741963	chr2R	9741763	9741963	FBgn0003071_sm/chr2R_9741763-9741963__chr2R_9748242-9748798/enhancers/chr2R_9741763-9741963.fa	200
FBgn0003071_sm	FBgn0003071_sm/chr2R_9741763-9741963__chr2R_9748242-9748798	RIGHT	chr2R:9748242-9748798	chr2R	9748242	9748798	FBgn0003071_sm/chr2R_9741763-9741963__chr2R_9748242-9748798/enhancers/chr2R_9748242-9748798.fa	556
FBgn0003204_sm	FBgn0003204_sm/chrX_10688693-10688893__chrX_10723377-10723600	LEFT	chrX:10688693-10688893	chrX	10688693	10688893	FBgn0003204_sm/chrX_10688693-10688893__chrX_10723377-10723600/enhancers/chrX_10688693-10688893.fa	200
FBgn0003204_sm	FBgn0003204_sm/chrX_10688693-10688893__chrX_10723377-10723600	RIGHT	chrX:10723377-10723600	chrX	10723377	10723600	FBgn0003204_sm/chrX_10688693-10688893__chrX_10723377-10723600/enhancers/chrX_10723377-10723600.fa	223
FBgn0003254_sm	FBgn0003254_sm/chr2R_18881394-18881804__chr2R_18898203-18898705	LEFT	chr2R:18881394-18881804	chr2R	18881394	18881804	FBgn0003254_sm/chr2R_18881394-18881804__chr2R_18898203-18898705/enhancers/chr2R_18881394-18881804.fa	410
FBgn0003254_sm	FBgn0003254_sm/chr2R_18881394-18881804__chr2R_18898203-18898705	RIGHT	chr2R:18898203-18898705	chr2R	18898203	18898705	FBgn0003254_sm/chr2R_18881394-18881804__chr2R_18898203-18898705/enhancers/chr2R_18898203-18898705.fa	502
FBgn0003499_sm	FBgn0003499_sm/chr3R_18049262-18049590__chr3R_18114408-18114870	LEFT	chr3R:18049262-18049590	chr3R	18049262	18049590	FBgn0003499_sm/chr3R_18049262-18049590__chr3R_18114408-18114870/enhancers/chr3R_18049262-18049590.fa	328
FBgn0003499_sm	FBgn0003499_sm/chr3R_18049262-18049590__chr3R_18114408-18114870	RIGHT	chr3R:18114408-18114870	chr3R	18114408	18114870	FBgn0003499_sm/chr3R_18049262-18049590__chr3R_18114408-18114870/enhancers/chr3R_18114408-18114870.fa	462
FBgn0003502_sm	FBgn0003502_sm/chr2L_8278110-8278488__chr2L_8289769-8290156	LEFT	chr2L:8278110-8278488	chr2L	8278110	8278488	FBgn0003502_sm/chr2L_8278110-8278488__chr2L_8289769-8290156/enhancers/chr2L_8278110-8278488.fa	378
FBgn0003502_sm	FBgn0003502_sm/chr2L_8278110-8278488__chr2L_8289769-8290156	RIGHT	chr2L:8289769-8290156	chr2L	8289769	8290156	FBgn0003502_sm/chr2L_8278110-8278488__chr2L_8289769-8290156/enhancers/chr2L_8289769-8290156.fa	387
FBgn0003567_sm	FBgn0003567_sm/chr3R_14288142-14288461__chr3R_14332655-14333054	LEFT	chr3R:14288142-14288461	chr3R	14288142	14288461	FBgn0003567_sm/chr3R_14288142-14288461__chr3R_14332655-14333054/enhancers/chr3R_14288142-14288461.fa	319
FBgn0003567_sm	FBgn0003567_sm/chr3R_14288142-14288461__chr3R_14332655-14333054	RIGHT	chr3R:14332655-14333054	chr3R	14332655	14333054	FBgn0003567_sm/chr3R_14288142-14288461__chr3R_14332655-14333054/enhancers/chr3R_14332655-14333054.fa	399
FBgn0003889_sm	FBgn0003889_sm/chr3R_9393661-9394054__chr3R_9394057-9394430	LEFT	chr3R:9393661-9394054	chr3R	9393661	9394054	FBgn0003889_sm/chr3R_9393661-9394054__chr3R_9394057-9394430/enhancers/chr3R_9393661-9394054.fa	393
FBgn0003889_sm	FBgn0003889_sm/chr3R_9393661-9394054__chr3R_9394057-9394430	RIGHT	chr3R:9394057-9394430	chr3R	9394057	9394430	FBgn0003889_sm/chr3R_9393661-9394054__chr3R_9394057-9394430/enhancers/chr3R_9394057-9394430.fa	373
FBgn0003889_sm	FBgn0003889_sm/chr3R_9393661-9394054__chr3R_9417532-9417927	LEFT	chr3R:9393661-9394054	chr3R	9393661	9394054	FBgn0003889_sm/chr3R_9393661-9394054__chr3R_9417532-9417927/enhancers/chr3R_9393661-9394054.fa	393
FBgn0003889_sm	FBgn0003889_sm/chr3R_9393661-9394054__chr3R_9417532-9417927	RIGHT	chr3R:9417532-9417927	chr3R	9417532	9417927	FBgn0003889_sm/chr3R_9393661-9394054__chr3R_9417532-9417927/enhancers/chr3R_9417532-9417927.fa	395
FBgn0003889_sm	FBgn0003889_sm/chr3R_9393661-9394054__chr3R_9436206-9436581	LEFT	chr3R:9393661-9394054	chr3R	9393661	9394054	FBgn0003889_sm/chr3R_9393661-9394054__chr3R_9436206-9436581/enhancers/chr3R_9393661-9394054.fa	393
FBgn0003889_sm	FBgn0003889_sm/chr3R_9393661-9394054__chr3R_9436206-9436581	RIGHT	chr3R:9436206-9436581	chr3R	9436206	9436581	FBgn0003889_sm/chr3R_9393661-9394054__chr3R_9436206-9436581/enhancers/chr3R_9436206-9436581.fa	375
FBgn0003889_sm	FBgn0003889_sm/chr3R_9393661-9394054__chr3R_9437719-9437919	LEFT	chr3R:9393661-9394054	chr3R	9393661	9394054	FBgn0003889_sm/chr3R_9393661-9394054__chr3R_9437719-9437919/enhancers/chr3R_9393661-9394054.fa	393
FBgn0003889_sm	FBgn0003889_sm/chr3R_9393661-9394054__chr3R_9437719-9437919	RIGHT	chr3R:9437719-9437919	chr3R	9437719	9437919	FBgn0003889_sm/chr3R_9393661-9394054__chr3R_9437719-9437919/enhancers/chr3R_9437719-9437919.fa	200
FBgn0003889_sm	FBgn0003889_sm/chr3R_9394057-9394430__chr3R_9417532-9417927	LEFT	chr3R:9394057-9394430	chr3R	9394057	9394430	FBgn0003889_sm/chr3R_9394057-9394430__chr3R_9417532-9417927/enhancers/chr3R_9394057-9394430.fa	373
FBgn0003889_sm	FBgn0003889_sm/chr3R_9394057-9394430__chr3R_9417532-9417927	RIGHT	chr3R:9417532-9417927	chr3R	9417532	9417927	FBgn0003889_sm/chr3R_9394057-9394430__chr3R_9417532-9417927/enhancers/chr3R_9417532-9417927.fa	395
FBgn0003889_sm	FBgn0003889_sm/chr3R_9394057-9394430__chr3R_9436206-9436581	LEFT	chr3R:9394057-9394430	chr3R	9394057	9394430	FBgn0003889_sm/chr3R_9394057-9394430__chr3R_9436206-9436581/enhancers/chr3R_9394057-9394430.fa	373
FBgn0003889_sm	FBgn0003889_sm/chr3R_9394057-9394430__chr3R_9436206-9436581	RIGHT	chr3R:9436206-9436581	chr3R	9436206	9436581	FBgn0003889_sm/chr3R_9394057-9394430__chr3R_9436206-9436581/enhancers/chr3R_9436206-9436581.fa	375
FBgn0003889_sm	FBgn0003889_sm/chr3R_9394057-9394430__chr3R_9437719-9437919	LEFT	chr3R:9394057-9394430	chr3R	9394057	9394430	FBgn0003889_sm/chr3R_9394057-9394430__chr3R_9437719-9437919/enhancers/chr3R_9394057-9394430.fa	373
FBgn0003889_sm	FBgn0003889_sm/chr3R_9394057-9394430__chr3R_9437719-9437919	RIGHT	chr3R:9437719-9437919	chr3R	9437719	9437919	FBgn0003889_sm/chr3R_9394057-9394430__chr3R_9437719-9437919/enhancers/chr3R_9437719-9437919.fa	200
FBgn0003889_sm	FBgn0003889_sm/chr3R_9417532-9417927__chr3R_9436206-9436581	LEFT	chr3R:9417532-9417927	chr3R	9417532	9417927	FBgn0003889_sm/chr3R_9417532-9417927__chr3R_9436206-9436581/enhancers/chr3R_9417532-9417927.fa	395
FBgn0003889_sm	FBgn0003889_sm/chr3R_9417532-9417927__chr3R_9436206-9436581	RIGHT	chr3R:9436206-9436581	chr3R	9436206	9436581	FBgn0003889_sm/chr3R_9417532-9417927__chr3R_9436206-9436581/enhancers/chr3R_9436206-9436581.fa	375
FBgn0003889_sm	FBgn0003889_sm/chr3R_9417532-9417927__chr3R_9437719-9437919	LEFT	chr3R:9417532-9417927	chr3R	9417532	9417927	FBgn0003889_sm/chr3R_9417532-9417927__chr3R_9437719-9437919/enhancers/chr3R_9417532-9417927.fa	395
FBgn0003889_sm	FBgn0003889_sm/chr3R_9417532-9417927__chr3R_9437719-9437919	RIGHT	chr3R:9437719-9437919	chr3R	9437719	9437919	FBgn0003889_sm/chr3R_9417532-9417927__chr3R_9437719-9437919/enhancers/chr3R_9437719-9437919.fa	200
FBgn0003889_sm	FBgn0003889_sm/chr3R_9436206-9436581__chr3R_9437719-9437919	LEFT	chr3R:9436206-9436581	chr3R	9436206	9436581	FBgn0003889_sm/chr3R_9436206-9436581__chr3R_9437719-9437919/enhancers/chr3R_9436206-9436581.fa	375
FBgn0003889_sm	FBgn0003889_sm/chr3R_9436206-9436581__chr3R_9437719-9437919	RIGHT	chr3R:9437719-9437919	chr3R	9437719	9437919	FBgn0003889_sm/chr3R_9436206-9436581__chr3R_9437719-9437919/enhancers/chr3R_9437719-9437919.fa	200
FBgn0004028_sm	FBgn0004028_sm/chrX_18040570-18040954__chrX_18056747-18057063	LEFT	chrX:18040570-18040954	chrX	18040570	18040954	FBgn0004028_sm/chrX_18040570-18040954__chrX_18056747-18057063/enhancers/chrX_18040570-18040954.fa	384
FBgn0004028_sm	FBgn0004028_sm/chrX_18040570-18040954__chrX_18056747-18057063	RIGHT	chrX:18056747-18057063	chrX	18056747	18057063	FBgn0004028_sm/chrX_18040570-18040954__chrX_18056747-18057063/enhancers/chrX_18056747-18057063.fa	316
FBgn0004028_sm	FBgn0004028_sm/chrX_18040570-18040954__chrX_18058581-18058805	LEFT	chrX:18040570-18040954	chrX	18040570	18040954	FBgn0004028_sm/chrX_18040570-18040954__chrX_18058581-18058805/enhancers/chrX_18040570-18040954.fa	384
FBgn0004028_sm	FBgn0004028_sm/chrX_18040570-18040954__chrX_18058581-18058805	RIGHT	chrX:18058581-18058805	chrX	18058581	18058805	FBgn0004028_sm/chrX_18040570-18040954__chrX_18058581-18058805/enhancers/chrX_18058581-18058805.fa	224
FBgn0004028_sm	FBgn0004028_sm/chrX_18040570-18040954__chrX_18077576-18077881	LEFT	chrX:18040570-18040954	chrX	18040570	18040954	FBgn0004028_sm/chrX_18040570-18040954__chrX_18077576-18077881/enhancers/chrX_18040570-18040954.fa	384
FBgn0004028_sm	FBgn0004028_sm/chrX_18040570-18040954__chrX_18077576-18077881	RIGHT	chrX:18077576-18077881	chrX	18077576	18077881	FBgn0004028_sm/chrX_18040570-18040954__chrX_18077576-18077881/enhancers/chrX_18077576-18077881.fa	305
FBgn0004028_sm	FBgn0004028_sm/chrX_18056747-18057063__chrX_18058581-18058805	LEFT	chrX:18056747-18057063	chrX	18056747	18057063	FBgn0004028_sm/chrX_18056747-18057063__chrX_18058581-18058805/enhancers/chrX_18056747-18057063.fa	316
FBgn0004028_sm	FBgn0004028_sm/chrX_18056747-18057063__chrX_18058581-18058805	RIGHT	chrX:18058581-18058805	chrX	18058581	18058805	FBgn0004028_sm/chrX_18056747-18057063__chrX_18058581-18058805/enhancers/chrX_18058581-18058805.fa	224
FBgn0004028_sm	FBgn0004028_sm/chrX_18056747-18057063__chrX_18077576-18077881	LEFT	chrX:18056747-18057063	chrX	18056747	18057063	FBgn0004028_sm/chrX_18056747-18057063__chrX_18077576-18077881/enhancers/chrX_18056747-18057063.fa	316
FBgn0004028_sm	FBgn0004028_sm/chrX_18056747-18057063__chrX_18077576-18077881	RIGHT	chrX:18077576-18077881	chrX	18077576	18077881	FBgn0004028_sm/chrX_18056747-18057063__chrX_18077576-18077881/enhancers/chrX_18077576-18077881.fa	305
FBgn0004028_sm	FBgn0004028_sm/chrX_18058581-18058805__chrX_18077576-18077881	LEFT	chrX:18058581-18058805	chrX	18058581	18058805	FBgn0004028_sm/chrX_18058581-18058805__chrX_18077576-18077881/enhancers/chrX_18058581-18058805.fa	224
