pair_dir	status	blocks	best_aligned_len	best_identity_pct	maf_path
chr2L_16757637-16757844__chr2L_16764311-16764631	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000406_vm_sm/chr2L_16757637-16757844__chr2L_16764311-16764631/alignments/enhancers/lastz.maf
chr2L_16762522-16762722__chr2L_16763500-16763743	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000406_vm_sm/chr2L_16762522-16762722__chr2L_16763500-16763743/alignments/enhancers/lastz.maf
chr2L_16762522-16762722__chr2L_16764311-16764631	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000406_vm_sm/chr2L_16762522-16762722__chr2L_16764311-16764631/alignments/enhancers/lastz.maf
chr2L_16763500-16763743__chr2L_16764311-16764631	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000406_vm_sm/chr2L_16763500-16763743__chr2L_16764311-16764631/alignments/enhancers/lastz.maf
chr3L_16674720-16675084__chr3L_16680906-16681461	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000414_sm/chr3L_16674720-16675084__chr3L_16680906-16681461/alignments/enhancers/lastz.maf
chr3R_19287679-19287954__chr3R_19317230-19317464	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19287679-19287954__chr3R_19317230-19317464/alignments/enhancers/lastz.maf
chr3R_19287679-19287954__chr3R_19326610-19326911	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19287679-19287954__chr3R_19326610-19326911/alignments/enhancers/lastz.maf
chr3R_19287679-19287954__chr3R_19329924-19330208	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19287679-19287954__chr3R_19329924-19330208/alignments/enhancers/lastz.maf
chr3R_19287679-19287954__chr3R_19332565-19332811	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19287679-19287954__chr3R_19332565-19332811/alignments/enhancers/lastz.maf
chr3R_19287679-19287954__chr3R_19339027-19339227	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19287679-19287954__chr3R_19339027-19339227/alignments/enhancers/lastz.maf
chr3R_19287679-19287954__chr3R_19340770-19340970	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19287679-19287954__chr3R_19340770-19340970/alignments/enhancers/lastz.maf
chr3R_19287679-19287954__chr3R_19343351-19343609	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19287679-19287954__chr3R_19343351-19343609/alignments/enhancers/lastz.maf
chr3R_19287679-19287954__chr3R_19343988-19344362	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19287679-19287954__chr3R_19343988-19344362/alignments/enhancers/lastz.maf
chr3R_19287679-19287954__chr3R_19346468-19346888	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19287679-19287954__chr3R_19346468-19346888/alignments/enhancers/lastz.maf
chr3R_19287679-19287954__chr3R_19350401-19350687	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19287679-19287954__chr3R_19350401-19350687/alignments/enhancers/lastz.maf
chr3R_19317230-19317464__chr3R_19326610-19326911	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19317230-19317464__chr3R_19326610-19326911/alignments/enhancers/lastz.maf
chr3R_19317230-19317464__chr3R_19329924-19330208	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19317230-19317464__chr3R_19329924-19330208/alignments/enhancers/lastz.maf
chr3R_19317230-19317464__chr3R_19332565-19332811	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19317230-19317464__chr3R_19332565-19332811/alignments/enhancers/lastz.maf
chr3R_19317230-19317464__chr3R_19339027-19339227	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19317230-19317464__chr3R_19339027-19339227/alignments/enhancers/lastz.maf
chr3R_19317230-19317464__chr3R_19340770-19340970	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19317230-19317464__chr3R_19340770-19340970/alignments/enhancers/lastz.maf
chr3R_19317230-19317464__chr3R_19343351-19343609	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19317230-19317464__chr3R_19343351-19343609/alignments/enhancers/lastz.maf
chr3R_19317230-19317464__chr3R_19343988-19344362	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19317230-19317464__chr3R_19343988-19344362/alignments/enhancers/lastz.maf
chr3R_19317230-19317464__chr3R_19346468-19346888	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19317230-19317464__chr3R_19346468-19346888/alignments/enhancers/lastz.maf
chr3R_19317230-19317464__chr3R_19350401-19350687	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19317230-19317464__chr3R_19350401-19350687/alignments/enhancers/lastz.maf
chr3R_19326610-19326911__chr3R_19329924-19330208	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19326610-19326911__chr3R_19329924-19330208/alignments/enhancers/lastz.maf
chr3R_19326610-19326911__chr3R_19332565-19332811	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19326610-19326911__chr3R_19332565-19332811/alignments/enhancers/lastz.maf
chr3R_19326610-19326911__chr3R_19339027-19339227	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19326610-19326911__chr3R_19339027-19339227/alignments/enhancers/lastz.maf
chr3R_19326610-19326911__chr3R_19340770-19340970	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19326610-19326911__chr3R_19340770-19340970/alignments/enhancers/lastz.maf
chr3R_19326610-19326911__chr3R_19343351-19343609	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19326610-19326911__chr3R_19343351-19343609/alignments/enhancers/lastz.maf
chr3R_19326610-19326911__chr3R_19343988-19344362	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19326610-19326911__chr3R_19343988-19344362/alignments/enhancers/lastz.maf
chr3R_19326610-19326911__chr3R_19346468-19346888	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19326610-19326911__chr3R_19346468-19346888/alignments/enhancers/lastz.maf
chr3R_19326610-19326911__chr3R_19350401-19350687	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19326610-19326911__chr3R_19350401-19350687/alignments/enhancers/lastz.maf
chr3R_19329924-19330208__chr3R_19332565-19332811	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19329924-19330208__chr3R_19332565-19332811/alignments/enhancers/lastz.maf
chr3R_19329924-19330208__chr3R_19339027-19339227	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19329924-19330208__chr3R_19339027-19339227/alignments/enhancers/lastz.maf
chr3R_19329924-19330208__chr3R_19340770-19340970	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19329924-19330208__chr3R_19340770-19340970/alignments/enhancers/lastz.maf
chr3R_19329924-19330208__chr3R_19343351-19343609	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19329924-19330208__chr3R_19343351-19343609/alignments/enhancers/lastz.maf
chr3R_19329924-19330208__chr3R_19343988-19344362	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19329924-19330208__chr3R_19343988-19344362/alignments/enhancers/lastz.maf
chr3R_19329924-19330208__chr3R_19346468-19346888	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19329924-19330208__chr3R_19346468-19346888/alignments/enhancers/lastz.maf
chr3R_19329924-19330208__chr3R_19350401-19350687	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19329924-19330208__chr3R_19350401-19350687/alignments/enhancers/lastz.maf
chr3R_19332565-19332811__chr3R_19339027-19339227	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19339027-19339227/alignments/enhancers/lastz.maf
chr3R_19332565-19332811__chr3R_19340770-19340970	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19340770-19340970/alignments/enhancers/lastz.maf
chr3R_19332565-19332811__chr3R_19343351-19343609	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19343351-19343609/alignments/enhancers/lastz.maf
chr3R_19332565-19332811__chr3R_19343988-19344362	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19343988-19344362/alignments/enhancers/lastz.maf
chr3R_19332565-19332811__chr3R_19346468-19346888	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19346468-19346888/alignments/enhancers/lastz.maf
chr3R_19332565-19332811__chr3R_19350401-19350687	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19332565-19332811__chr3R_19350401-19350687/alignments/enhancers/lastz.maf
chr3R_19339027-19339227__chr3R_19340770-19340970	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19340770-19340970/alignments/enhancers/lastz.maf
chr3R_19339027-19339227__chr3R_19343351-19343609	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19343351-19343609/alignments/enhancers/lastz.maf
chr3R_19339027-19339227__chr3R_19343988-19344362	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19343988-19344362/alignments/enhancers/lastz.maf
chr3R_19339027-19339227__chr3R_19346468-19346888	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19346468-19346888/alignments/enhancers/lastz.maf
chr3R_19339027-19339227__chr3R_19350401-19350687	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19339027-19339227__chr3R_19350401-19350687/alignments/enhancers/lastz.maf
chr3R_19340770-19340970__chr3R_19343351-19343609	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19343351-19343609/alignments/enhancers/lastz.maf
chr3R_19340770-19340970__chr3R_19343988-19344362	OK	1	36	77.78	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19343988-19344362/alignments/enhancers/lastz.maf
chr3R_19340770-19340970__chr3R_19346468-19346888	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19346468-19346888/alignments/enhancers/lastz.maf
chr3R_19340770-19340970__chr3R_19350401-19350687	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19340770-19340970__chr3R_19350401-19350687/alignments/enhancers/lastz.maf
chr3R_19343351-19343609__chr3R_19343988-19344362	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19343351-19343609__chr3R_19343988-19344362/alignments/enhancers/lastz.maf
chr3R_19343351-19343609__chr3R_19346468-19346888	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19343351-19343609__chr3R_19346468-19346888/alignments/enhancers/lastz.maf
chr3R_19343351-19343609__chr3R_19350401-19350687	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19343351-19343609__chr3R_19350401-19350687/alignments/enhancers/lastz.maf
chr3R_19343988-19344362__chr3R_19346468-19346888	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19343988-19344362__chr3R_19346468-19346888/alignments/enhancers/lastz.maf
chr3R_19343988-19344362__chr3R_19350401-19350687	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19343988-19344362__chr3R_19350401-19350687/alignments/enhancers/lastz.maf
chr3R_19346468-19346888__chr3R_19350401-19350687	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19346468-19346888__chr3R_19350401-19350687/alignments/enhancers/lastz.maf
chr3R_19341900-19342100__chr3R_19346468-19346888	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_meso/chr3R_19341900-19342100__chr3R_19346468-19346888/alignments/enhancers/lastz.maf
chr3R_19341900-19342100__chr3R_19350401-19350687	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_meso/chr3R_19341900-19342100__chr3R_19350401-19350687/alignments/enhancers/lastz.maf
chr3R_19346468-19346888__chr3R_19350401-19350687	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_meso/chr3R_19346468-19346888__chr3R_19350401-19350687/alignments/enhancers/lastz.maf
chr3R_19287679-19287954__chr3R_19300935-19301225	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_sm/chr3R_19287679-19287954__chr3R_19300935-19301225/alignments/enhancers/lastz.maf
chr3R_19287679-19287954__chr3R_19317753-19317953	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_sm/chr3R_19287679-19287954__chr3R_19317753-19317953/alignments/enhancers/lastz.maf
chr3R_19287679-19287954__chr3R_19350401-19350687	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_sm/chr3R_19287679-19287954__chr3R_19350401-19350687/alignments/enhancers/lastz.maf
chr3R_19300935-19301225__chr3R_19317753-19317953	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_sm/chr3R_19300935-19301225__chr3R_19317753-19317953/alignments/enhancers/lastz.maf
chr3R_19300935-19301225__chr3R_19350401-19350687	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_sm/chr3R_19300935-19301225__chr3R_19350401-19350687/alignments/enhancers/lastz.maf
chr3R_19317753-19317953__chr3R_19350401-19350687	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_sm/chr3R_19317753-19317953__chr3R_19350401-19350687/alignments/enhancers/lastz.maf
chrX_3035626-3035842__chrX_3036092-3036292	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000479_sm/chrX_3035626-3035842__chrX_3036092-3036292/alignments/enhancers/lastz.maf
chrX_3035626-3035842__chrX_3058248-3058549	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000479_sm/chrX_3035626-3035842__chrX_3058248-3058549/alignments/enhancers/lastz.maf
chrX_3035626-3035842__chrX_3096802-3097002	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000479_sm/chrX_3035626-3035842__chrX_3096802-3097002/alignments/enhancers/lastz.maf
chrX_3035626-3035842__chrX_3256916-3257157	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000479_sm/chrX_3035626-3035842__chrX_3256916-3257157/alignments/enhancers/lastz.maf
chrX_3035626-3035842__chrX_3328623-3328837	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000479_sm/chrX_3035626-3035842__chrX_3328623-3328837/alignments/enhancers/lastz.maf
chrX_3035626-3035842__chrX_3331542-3331742	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000479_sm/chrX_3035626-3035842__chrX_3331542-3331742/alignments/enhancers/lastz.maf
chrX_3036092-3036292__chrX_3058248-3058549	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000479_sm/chrX_3036092-3036292__chrX_3058248-3058549/alignments/enhancers/lastz.maf
chrX_3036092-3036292__chrX_3096802-3097002	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000479_sm/chrX_3036092-3036292__chrX_3096802-3097002/alignments/enhancers/lastz.maf
chrX_3036092-3036292__chrX_3256916-3257157	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000479_sm/chrX_3036092-3036292__chrX_3256916-3257157/alignments/enhancers/lastz.maf
chrX_3036092-3036292__chrX_3328623-3328837	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000479_sm/chrX_3036092-3036292__chrX_3328623-3328837/alignments/enhancers/lastz.maf
chrX_3036092-3036292__chrX_3331542-3331742	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000479_sm/chrX_3036092-3036292__chrX_3331542-3331742/alignments/enhancers/lastz.maf
chrX_3058248-3058549__chrX_3096802-3097002	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000479_sm/chrX_3058248-3058549__chrX_3096802-3097002/alignments/enhancers/lastz.maf
chrX_3058248-3058549__chrX_3256916-3257157	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000479_sm/chrX_3058248-3058549__chrX_3256916-3257157/alignments/enhancers/lastz.maf
chrX_3058248-3058549__chrX_3328623-3328837	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000479_sm/chrX_3058248-3058549__chrX_3328623-3328837/alignments/enhancers/lastz.maf
chrX_3058248-3058549__chrX_3331542-3331742	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000479_sm/chrX_3058248-3058549__chrX_3331542-3331742/alignments/enhancers/lastz.maf
chrX_3096802-3097002__chrX_3256916-3257157	OK	0	0	0.0	/Users/jillianness/Downloads/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000479_sm/chrX_3096802-3097002__chrX_3256916-3257157/alignments/enhancers/lastz.maf
