gene_label	pair_dir	enhancer_id	flank_side	chrom	start	end	length	is_intervening_inner	restricted_by_other_enhancers	truncated_at_boundary	softmasked_bases	masked_source	fasta_path
FBgn0000261_sm	FBgn0000261_sm/chr3L_18758861-18759061__chr3L_18812160-18812714	chr3L:18758861-18759061	LEFT	chr3L	18756361	18758861	2500	0	0	0	118	RepeatMasker	FBgn0000261_sm/chr3L_18758861-18759061__chr3L_18812160-18812714/chr3L_18756361-18758861_LEFT.fa
FBgn0000261_sm	FBgn0000261_sm/chr3L_18758861-18759061__chr3L_18812160-18812714	chr3L:18758861-18759061	RIGHT	chr3L	18759061	18761561	2500	0	0	0	407	RepeatMasker	FBgn0000261_sm/chr3L_18758861-18759061__chr3L_18812160-18812714/chr3L_18759061-18761561_RIGHT.fa
FBgn0000261_sm	FBgn0000261_sm/chr3L_18758861-18759061__chr3L_18812160-18812714	chr3L:18812160-18812714	LEFT	chr3L	18809660	18812160	2500	0	0	0	43	RepeatMasker	FBgn0000261_sm/chr3L_18758861-18759061__chr3L_18812160-18812714/chr3L_18809660-18812160_LEFT.fa
FBgn0000261_sm	FBgn0000261_sm/chr3L_18758861-18759061__chr3L_18812160-18812714	chr3L:18812160-18812714	RIGHT	chr3L	18812714	18815214	2500	0	0	0	186	RepeatMasker	FBgn0000261_sm/chr3L_18758861-18759061__chr3L_18812160-18812714/chr3L_18812714-18815214_RIGHT.fa
FBgn0000261_sm	FBgn0000261_sm/chr3L_18792529-18792729__chr3L_18812160-18812714	chr3L:18792529-18792729	LEFT	chr3L	18790029	18792529	2500	0	0	0	102	RepeatMasker	FBgn0000261_sm/chr3L_18792529-18792729__chr3L_18812160-18812714/chr3L_18790029-18792529_LEFT.fa
FBgn0000261_sm	FBgn0000261_sm/chr3L_18792529-18792729__chr3L_18812160-18812714	chr3L:18792529-18792729	RIGHT	chr3L	18792729	18795229	2500	0	0	0	239	RepeatMasker	FBgn0000261_sm/chr3L_18792529-18792729__chr3L_18812160-18812714/chr3L_18792729-18795229_RIGHT.fa
FBgn0000261_sm	FBgn0000261_sm/chr3L_18792529-18792729__chr3L_18812160-18812714	chr3L:18812160-18812714	LEFT	chr3L	18809660	18812160	2500	0	0	0	43	RepeatMasker	FBgn0000261_sm/chr3L_18792529-18792729__chr3L_18812160-18812714/chr3L_18809660-18812160_LEFT.fa
FBgn0000261_sm	FBgn0000261_sm/chr3L_18792529-18792729__chr3L_18812160-18812714	chr3L:18812160-18812714	RIGHT	chr3L	18812714	18815214	2500	0	0	0	186	RepeatMasker	FBgn0000261_sm/chr3L_18792529-18792729__chr3L_18812160-18812714/chr3L_18812714-18815214_RIGHT.fa
FBgn0000414_sm	FBgn0000414_sm/chr3L_16674720-16675084__chr3L_16680906-16681461	chr3L:16674720-16675084	LEFT	chr3L	16672220	16674720	2500	0	0	0	96	RepeatMasker	FBgn0000414_sm/chr3L_16674720-16675084__chr3L_16680906-16681461/chr3L_16672220-16674720_LEFT.fa
FBgn0000414_sm	FBgn0000414_sm/chr3L_16674720-16675084__chr3L_16680906-16681461	chr3L:16674720-16675084	RIGHT	chr3L	16675084	16677584	2500	0	0	0	29	RepeatMasker	FBgn0000414_sm/chr3L_16674720-16675084__chr3L_16680906-16681461/chr3L_16675084-16677584_RIGHT.fa
FBgn0000414_sm	FBgn0000414_sm/chr3L_16674720-16675084__chr3L_16680906-16681461	chr3L:16680906-16681461	LEFT	chr3L	16678406	16680906	2500	0	0	0	540	RepeatMasker	FBgn0000414_sm/chr3L_16674720-16675084__chr3L_16680906-16681461/chr3L_16678406-16680906_LEFT.fa
FBgn0000414_sm	FBgn0000414_sm/chr3L_16674720-16675084__chr3L_16680906-16681461	chr3L:16680906-16681461	RIGHT	chr3L	16681461	16683961	2500	0	0	0	231	RepeatMasker	FBgn0000414_sm/chr3L_16674720-16675084__chr3L_16680906-16681461/chr3L_16681461-16683961_RIGHT.fa
FBgn0000463_sm	FBgn0000463_sm/chr3R_19287679-19287954__chr3R_19300935-19301225	chr3R:19287679-19287954	LEFT	chr3R	19285179	19287679	2500	0	0	0	81	RepeatMasker	FBgn0000463_sm/chr3R_19287679-19287954__chr3R_19300935-19301225/chr3R_19285179-19287679_LEFT.fa
FBgn0000463_sm	FBgn0000463_sm/chr3R_19287679-19287954__chr3R_19300935-19301225	chr3R:19287679-19287954	RIGHT	chr3R	19287954	19290454	2500	0	0	0	25	RepeatMasker	FBgn0000463_sm/chr3R_19287679-19287954__chr3R_19300935-19301225/chr3R_19287954-19290454_RIGHT.fa
FBgn0000463_sm	FBgn0000463_sm/chr3R_19287679-19287954__chr3R_19300935-19301225	chr3R:19300935-19301225	LEFT	chr3R	19298435	19300935	2500	0	0	0	24	RepeatMasker	FBgn0000463_sm/chr3R_19287679-19287954__chr3R_19300935-19301225/chr3R_19298435-19300935_LEFT.fa
FBgn0000463_sm	FBgn0000463_sm/chr3R_19287679-19287954__chr3R_19300935-19301225	chr3R:19300935-19301225	RIGHT	chr3R	19301225	19303725	2500	0	0	0	66	RepeatMasker	FBgn0000463_sm/chr3R_19287679-19287954__chr3R_19300935-19301225/chr3R_19301225-19303725_RIGHT.fa
FBgn0000463_sm	FBgn0000463_sm/chr3R_19287679-19287954__chr3R_19317753-19317953	chr3R:19287679-19287954	LEFT	chr3R	19285179	19287679	2500	0	0	0	81	RepeatMasker	FBgn0000463_sm/chr3R_19287679-19287954__chr3R_19317753-19317953/chr3R_19285179-19287679_LEFT.fa
FBgn0000463_sm	FBgn0000463_sm/chr3R_19287679-19287954__chr3R_19317753-19317953	chr3R:19287679-19287954	RIGHT	chr3R	19287954	19290454	2500	0	0	0	25	RepeatMasker	FBgn0000463_sm/chr3R_19287679-19287954__chr3R_19317753-19317953/chr3R_19287954-19290454_RIGHT.fa
FBgn0000463_sm	FBgn0000463_sm/chr3R_19287679-19287954__chr3R_19317753-19317953	chr3R:19317753-19317953	LEFT	chr3R	19315253	19317753	2500	0	0	0	114	RepeatMasker	FBgn0000463_sm/chr3R_19287679-19287954__chr3R_19317753-19317953/chr3R_19315253-19317753_LEFT.fa
FBgn0000463_sm	FBgn0000463_sm/chr3R_19287679-19287954__chr3R_19317753-19317953	chr3R:19317753-19317953	RIGHT	chr3R	19317953	19320453	2500	0	0	0	69	RepeatMasker	FBgn0000463_sm/chr3R_19287679-19287954__chr3R_19317753-19317953/chr3R_19317953-19320453_RIGHT.fa
FBgn0000463_sm	FBgn0000463_sm/chr3R_19287679-19287954__chr3R_19350401-19350687	chr3R:19287679-19287954	LEFT	chr3R	19285179	19287679	2500	0	0	0	81	RepeatMasker	FBgn0000463_sm/chr3R_19287679-19287954__chr3R_19350401-19350687/chr3R_19285179-19287679_LEFT.fa
FBgn0000463_sm	FBgn0000463_sm/chr3R_19287679-19287954__chr3R_19350401-19350687	chr3R:19287679-19287954	RIGHT	chr3R	19287954	19290454	2500	0	0	0	25	RepeatMasker	FBgn0000463_sm/chr3R_19287679-19287954__chr3R_19350401-19350687/chr3R_19287954-19290454_RIGHT.fa
FBgn0000463_sm	FBgn0000463_sm/chr3R_19287679-19287954__chr3R_19350401-19350687	chr3R:19350401-19350687	LEFT	chr3R	19347901	19350401	2500	0	0	0	118	RepeatMasker	FBgn0000463_sm/chr3R_19287679-19287954__chr3R_19350401-19350687/chr3R_19347901-19350401_LEFT.fa
FBgn0000463_sm	FBgn0000463_sm/chr3R_19287679-19287954__chr3R_19350401-19350687	chr3R:19350401-19350687	RIGHT	chr3R	19350687	19353187	2500	0	0	0	36	RepeatMasker	FBgn0000463_sm/chr3R_19287679-19287954__chr3R_19350401-19350687/chr3R_19350687-19353187_RIGHT.fa
FBgn0000463_sm	FBgn0000463_sm/chr3R_19300935-19301225__chr3R_19317753-19317953	chr3R:19300935-19301225	LEFT	chr3R	19298435	19300935	2500	0	0	0	24	RepeatMasker	FBgn0000463_sm/chr3R_19300935-19301225__chr3R_19317753-19317953/chr3R_19298435-19300935_LEFT.fa
FBgn0000463_sm	FBgn0000463_sm/chr3R_19300935-19301225__chr3R_19317753-19317953	chr3R:19300935-19301225	RIGHT	chr3R	19301225	19303725	2500	0	0	0	66	RepeatMasker	FBgn0000463_sm/chr3R_19300935-19301225__chr3R_19317753-19317953/chr3R_19301225-19303725_RIGHT.fa
FBgn0000463_sm	FBgn0000463_sm/chr3R_19300935-19301225__chr3R_19317753-19317953	chr3R:19317753-19317953	LEFT	chr3R	19315253	19317753	2500	0	0	0	114	RepeatMasker	FBgn0000463_sm/chr3R_19300935-19301225__chr3R_19317753-19317953/chr3R_19315253-19317753_LEFT.fa
FBgn0000463_sm	FBgn0000463_sm/chr3R_19300935-19301225__chr3R_19317753-19317953	chr3R:19317753-19317953	RIGHT	chr3R	19317953	19320453	2500	0	0	0	69	RepeatMasker	FBgn0000463_sm/chr3R_19300935-19301225__chr3R_19317753-19317953/chr3R_19317953-19320453_RIGHT.fa
FBgn0000463_sm	FBgn0000463_sm/chr3R_19300935-19301225__chr3R_19350401-19350687	chr3R:19300935-19301225	LEFT	chr3R	19298435	19300935	2500	0	0	0	24	RepeatMasker	FBgn0000463_sm/chr3R_19300935-19301225__chr3R_19350401-19350687/chr3R_19298435-19300935_LEFT.fa
FBgn0000463_sm	FBgn0000463_sm/chr3R_19300935-19301225__chr3R_19350401-19350687	chr3R:19300935-19301225	RIGHT	chr3R	19301225	19303725	2500	0	0	0	66	RepeatMasker	FBgn0000463_sm/chr3R_19300935-19301225__chr3R_19350401-19350687/chr3R_19301225-19303725_RIGHT.fa
FBgn0000463_sm	FBgn0000463_sm/chr3R_19300935-19301225__chr3R_19350401-19350687	chr3R:19350401-19350687	LEFT	chr3R	19347901	19350401	2500	0	0	0	118	RepeatMasker	FBgn0000463_sm/chr3R_19300935-19301225__chr3R_19350401-19350687/chr3R_19347901-19350401_LEFT.fa
FBgn0000463_sm	FBgn0000463_sm/chr3R_19300935-19301225__chr3R_19350401-19350687	chr3R:19350401-19350687	RIGHT	chr3R	19350687	19353187	2500	0	0	0	36	RepeatMasker	FBgn0000463_sm/chr3R_19300935-19301225__chr3R_19350401-19350687/chr3R_19350687-19353187_RIGHT.fa
FBgn0000463_sm	FBgn0000463_sm/chr3R_19317753-19317953__chr3R_19350401-19350687	chr3R:19317753-19317953	LEFT	chr3R	19315253	19317753	2500	0	0	0	114	RepeatMasker	FBgn0000463_sm/chr3R_19317753-19317953__chr3R_19350401-19350687/chr3R_19315253-19317753_LEFT.fa
FBgn0000463_sm	FBgn0000463_sm/chr3R_19317753-19317953__chr3R_19350401-19350687	chr3R:19317753-19317953	RIGHT	chr3R	19317953	19320453	2500	0	0	0	69	RepeatMasker	FBgn0000463_sm/chr3R_19317753-19317953__chr3R_19350401-19350687/chr3R_19317953-19320453_RIGHT.fa
FBgn0000463_sm	FBgn0000463_sm/chr3R_19317753-19317953__chr3R_19350401-19350687	chr3R:19350401-19350687	LEFT	chr3R	19347901	19350401	2500	0	0	0	118	RepeatMasker	FBgn0000463_sm/chr3R_19317753-19317953__chr3R_19350401-19350687/chr3R_19347901-19350401_LEFT.fa
FBgn0000463_sm	FBgn0000463_sm/chr3R_19317753-19317953__chr3R_19350401-19350687	chr3R:19350401-19350687	RIGHT	chr3R	19350687	19353187	2500	0	0	0	36	RepeatMasker	FBgn0000463_sm/chr3R_19317753-19317953__chr3R_19350401-19350687/chr3R_19350687-19353187_RIGHT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3035626-3035842__chrX_3036092-3036292	chrX:3035626-3035842	LEFT	chrX	3033126	3035626	2500	0	0	0	165	RepeatMasker	FBgn0000479_sm/chrX_3035626-3035842__chrX_3036092-3036292/chrX_3033126-3035626_LEFT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3035626-3035842__chrX_3036092-3036292	chrX:3035626-3035842	RIGHT	chrX	3035842	3036092	250	1	0	0	0	RepeatMasker	FBgn0000479_sm/chrX_3035626-3035842__chrX_3036092-3036292/chrX_3035842-3036092_RIGHT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3035626-3035842__chrX_3036092-3036292	chrX:3036092-3036292	LEFT	chrX	3035842	3036092	250	1	0	0	0	RepeatMasker	FBgn0000479_sm/chrX_3035626-3035842__chrX_3036092-3036292/chrX_3035842-3036092_LEFT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3035626-3035842__chrX_3036092-3036292	chrX:3036092-3036292	RIGHT	chrX	3036292	3038792	2500	0	0	0	63	RepeatMasker	FBgn0000479_sm/chrX_3035626-3035842__chrX_3036092-3036292/chrX_3036292-3038792_RIGHT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3035626-3035842__chrX_3058248-3058549	chrX:3035626-3035842	LEFT	chrX	3033126	3035626	2500	0	0	0	165	RepeatMasker	FBgn0000479_sm/chrX_3035626-3035842__chrX_3058248-3058549/chrX_3033126-3035626_LEFT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3035626-3035842__chrX_3058248-3058549	chrX:3035626-3035842	RIGHT	chrX	3035842	3036092	250	0	1	0	0	RepeatMasker	FBgn0000479_sm/chrX_3035626-3035842__chrX_3058248-3058549/chrX_3035842-3036092_RIGHT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3035626-3035842__chrX_3058248-3058549	chrX:3058248-3058549	LEFT	chrX	3055748	3058248	2500	0	0	0	260	RepeatMasker	FBgn0000479_sm/chrX_3035626-3035842__chrX_3058248-3058549/chrX_3055748-3058248_LEFT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3035626-3035842__chrX_3058248-3058549	chrX:3058248-3058549	RIGHT	chrX	3058549	3061049	2500	0	0	0	165	RepeatMasker	FBgn0000479_sm/chrX_3035626-3035842__chrX_3058248-3058549/chrX_3058549-3061049_RIGHT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3035626-3035842__chrX_3096802-3097002	chrX:3035626-3035842	LEFT	chrX	3033126	3035626	2500	0	0	0	165	RepeatMasker	FBgn0000479_sm/chrX_3035626-3035842__chrX_3096802-3097002/chrX_3033126-3035626_LEFT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3035626-3035842__chrX_3096802-3097002	chrX:3035626-3035842	RIGHT	chrX	3035842	3036092	250	0	1	0	0	RepeatMasker	FBgn0000479_sm/chrX_3035626-3035842__chrX_3096802-3097002/chrX_3035842-3036092_RIGHT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3035626-3035842__chrX_3096802-3097002	chrX:3096802-3097002	LEFT	chrX	3094302	3096802	2500	0	0	0	548	RepeatMasker	FBgn0000479_sm/chrX_3035626-3035842__chrX_3096802-3097002/chrX_3094302-3096802_LEFT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3035626-3035842__chrX_3096802-3097002	chrX:3096802-3097002	RIGHT	chrX	3097002	3099502	2500	0	0	0	235	RepeatMasker	FBgn0000479_sm/chrX_3035626-3035842__chrX_3096802-3097002/chrX_3097002-3099502_RIGHT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3035626-3035842__chrX_3256916-3257157	chrX:3035626-3035842	LEFT	chrX	3033126	3035626	2500	0	0	0	165	RepeatMasker	FBgn0000479_sm/chrX_3035626-3035842__chrX_3256916-3257157/chrX_3033126-3035626_LEFT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3035626-3035842__chrX_3256916-3257157	chrX:3035626-3035842	RIGHT	chrX	3035842	3036092	250	0	1	0	0	RepeatMasker	FBgn0000479_sm/chrX_3035626-3035842__chrX_3256916-3257157/chrX_3035842-3036092_RIGHT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3035626-3035842__chrX_3256916-3257157	chrX:3256916-3257157	LEFT	chrX	3254416	3256916	2500	0	0	0	211	RepeatMasker	FBgn0000479_sm/chrX_3035626-3035842__chrX_3256916-3257157/chrX_3254416-3256916_LEFT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3035626-3035842__chrX_3256916-3257157	chrX:3256916-3257157	RIGHT	chrX	3257157	3259657	2500	0	0	0	358	RepeatMasker	FBgn0000479_sm/chrX_3035626-3035842__chrX_3256916-3257157/chrX_3257157-3259657_RIGHT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3035626-3035842__chrX_3328623-3328837	chrX:3035626-3035842	LEFT	chrX	3033126	3035626	2500	0	0	0	165	RepeatMasker	FBgn0000479_sm/chrX_3035626-3035842__chrX_3328623-3328837/chrX_3033126-3035626_LEFT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3035626-3035842__chrX_3328623-3328837	chrX:3035626-3035842	RIGHT	chrX	3035842	3036092	250	0	1	0	0	RepeatMasker	FBgn0000479_sm/chrX_3035626-3035842__chrX_3328623-3328837/chrX_3035842-3036092_RIGHT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3035626-3035842__chrX_3328623-3328837	chrX:3328623-3328837	LEFT	chrX	3326123	3328623	2500	0	0	0	278	RepeatMasker	FBgn0000479_sm/chrX_3035626-3035842__chrX_3328623-3328837/chrX_3326123-3328623_LEFT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3035626-3035842__chrX_3328623-3328837	chrX:3328623-3328837	RIGHT	chrX	3328837	3331337	2500	0	0	0	211	RepeatMasker	FBgn0000479_sm/chrX_3035626-3035842__chrX_3328623-3328837/chrX_3328837-3331337_RIGHT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3035626-3035842__chrX_3331542-3331742	chrX:3035626-3035842	LEFT	chrX	3033126	3035626	2500	0	0	0	165	RepeatMasker	FBgn0000479_sm/chrX_3035626-3035842__chrX_3331542-3331742/chrX_3033126-3035626_LEFT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3035626-3035842__chrX_3331542-3331742	chrX:3035626-3035842	RIGHT	chrX	3035842	3036092	250	0	1	0	0	RepeatMasker	FBgn0000479_sm/chrX_3035626-3035842__chrX_3331542-3331742/chrX_3035842-3036092_RIGHT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3035626-3035842__chrX_3331542-3331742	chrX:3331542-3331742	LEFT	chrX	3329042	3331542	2500	0	0	0	233	RepeatMasker	FBgn0000479_sm/chrX_3035626-3035842__chrX_3331542-3331742/chrX_3329042-3331542_LEFT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3035626-3035842__chrX_3331542-3331742	chrX:3331542-3331742	RIGHT	chrX	3331742	3334242	2500	0	0	0	369	RepeatMasker	FBgn0000479_sm/chrX_3035626-3035842__chrX_3331542-3331742/chrX_3331742-3334242_RIGHT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3036092-3036292__chrX_3058248-3058549	chrX:3036092-3036292	LEFT	chrX	3035842	3036092	250	0	1	0	0	RepeatMasker	FBgn0000479_sm/chrX_3036092-3036292__chrX_3058248-3058549/chrX_3035842-3036092_LEFT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3036092-3036292__chrX_3058248-3058549	chrX:3036092-3036292	RIGHT	chrX	3036292	3038792	2500	0	0	0	63	RepeatMasker	FBgn0000479_sm/chrX_3036092-3036292__chrX_3058248-3058549/chrX_3036292-3038792_RIGHT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3036092-3036292__chrX_3058248-3058549	chrX:3058248-3058549	LEFT	chrX	3055748	3058248	2500	0	0	0	260	RepeatMasker	FBgn0000479_sm/chrX_3036092-3036292__chrX_3058248-3058549/chrX_3055748-3058248_LEFT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3036092-3036292__chrX_3058248-3058549	chrX:3058248-3058549	RIGHT	chrX	3058549	3061049	2500	0	0	0	165	RepeatMasker	FBgn0000479_sm/chrX_3036092-3036292__chrX_3058248-3058549/chrX_3058549-3061049_RIGHT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3036092-3036292__chrX_3096802-3097002	chrX:3036092-3036292	LEFT	chrX	3035842	3036092	250	0	1	0	0	RepeatMasker	FBgn0000479_sm/chrX_3036092-3036292__chrX_3096802-3097002/chrX_3035842-3036092_LEFT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3036092-3036292__chrX_3096802-3097002	chrX:3036092-3036292	RIGHT	chrX	3036292	3038792	2500	0	0	0	63	RepeatMasker	FBgn0000479_sm/chrX_3036092-3036292__chrX_3096802-3097002/chrX_3036292-3038792_RIGHT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3036092-3036292__chrX_3096802-3097002	chrX:3096802-3097002	LEFT	chrX	3094302	3096802	2500	0	0	0	548	RepeatMasker	FBgn0000479_sm/chrX_3036092-3036292__chrX_3096802-3097002/chrX_3094302-3096802_LEFT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3036092-3036292__chrX_3096802-3097002	chrX:3096802-3097002	RIGHT	chrX	3097002	3099502	2500	0	0	0	235	RepeatMasker	FBgn0000479_sm/chrX_3036092-3036292__chrX_3096802-3097002/chrX_3097002-3099502_RIGHT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3036092-3036292__chrX_3256916-3257157	chrX:3036092-3036292	LEFT	chrX	3035842	3036092	250	0	1	0	0	RepeatMasker	FBgn0000479_sm/chrX_3036092-3036292__chrX_3256916-3257157/chrX_3035842-3036092_LEFT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3036092-3036292__chrX_3256916-3257157	chrX:3036092-3036292	RIGHT	chrX	3036292	3038792	2500	0	0	0	63	RepeatMasker	FBgn0000479_sm/chrX_3036092-3036292__chrX_3256916-3257157/chrX_3036292-3038792_RIGHT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3036092-3036292__chrX_3256916-3257157	chrX:3256916-3257157	LEFT	chrX	3254416	3256916	2500	0	0	0	211	RepeatMasker	FBgn0000479_sm/chrX_3036092-3036292__chrX_3256916-3257157/chrX_3254416-3256916_LEFT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3036092-3036292__chrX_3256916-3257157	chrX:3256916-3257157	RIGHT	chrX	3257157	3259657	2500	0	0	0	358	RepeatMasker	FBgn0000479_sm/chrX_3036092-3036292__chrX_3256916-3257157/chrX_3257157-3259657_RIGHT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3036092-3036292__chrX_3328623-3328837	chrX:3036092-3036292	LEFT	chrX	3035842	3036092	250	0	1	0	0	RepeatMasker	FBgn0000479_sm/chrX_3036092-3036292__chrX_3328623-3328837/chrX_3035842-3036092_LEFT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3036092-3036292__chrX_3328623-3328837	chrX:3036092-3036292	RIGHT	chrX	3036292	3038792	2500	0	0	0	63	RepeatMasker	FBgn0000479_sm/chrX_3036092-3036292__chrX_3328623-3328837/chrX_3036292-3038792_RIGHT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3036092-3036292__chrX_3328623-3328837	chrX:3328623-3328837	LEFT	chrX	3326123	3328623	2500	0	0	0	278	RepeatMasker	FBgn0000479_sm/chrX_3036092-3036292__chrX_3328623-3328837/chrX_3326123-3328623_LEFT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3036092-3036292__chrX_3328623-3328837	chrX:3328623-3328837	RIGHT	chrX	3328837	3331337	2500	0	0	0	211	RepeatMasker	FBgn0000479_sm/chrX_3036092-3036292__chrX_3328623-3328837/chrX_3328837-3331337_RIGHT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3036092-3036292__chrX_3331542-3331742	chrX:3036092-3036292	LEFT	chrX	3035842	3036092	250	0	1	0	0	RepeatMasker	FBgn0000479_sm/chrX_3036092-3036292__chrX_3331542-3331742/chrX_3035842-3036092_LEFT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3036092-3036292__chrX_3331542-3331742	chrX:3036092-3036292	RIGHT	chrX	3036292	3038792	2500	0	0	0	63	RepeatMasker	FBgn0000479_sm/chrX_3036092-3036292__chrX_3331542-3331742/chrX_3036292-3038792_RIGHT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3036092-3036292__chrX_3331542-3331742	chrX:3331542-3331742	LEFT	chrX	3329042	3331542	2500	0	0	0	233	RepeatMasker	FBgn0000479_sm/chrX_3036092-3036292__chrX_3331542-3331742/chrX_3329042-3331542_LEFT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3036092-3036292__chrX_3331542-3331742	chrX:3331542-3331742	RIGHT	chrX	3331742	3334242	2500	0	0	0	369	RepeatMasker	FBgn0000479_sm/chrX_3036092-3036292__chrX_3331542-3331742/chrX_3331742-3334242_RIGHT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3058248-3058549__chrX_3096802-3097002	chrX:3058248-3058549	LEFT	chrX	3055748	3058248	2500	0	0	0	260	RepeatMasker	FBgn0000479_sm/chrX_3058248-3058549__chrX_3096802-3097002/chrX_3055748-3058248_LEFT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3058248-3058549__chrX_3096802-3097002	chrX:3058248-3058549	RIGHT	chrX	3058549	3061049	2500	0	0	0	165	RepeatMasker	FBgn0000479_sm/chrX_3058248-3058549__chrX_3096802-3097002/chrX_3058549-3061049_RIGHT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3058248-3058549__chrX_3096802-3097002	chrX:3096802-3097002	LEFT	chrX	3094302	3096802	2500	0	0	0	548	RepeatMasker	FBgn0000479_sm/chrX_3058248-3058549__chrX_3096802-3097002/chrX_3094302-3096802_LEFT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3058248-3058549__chrX_3096802-3097002	chrX:3096802-3097002	RIGHT	chrX	3097002	3099502	2500	0	0	0	235	RepeatMasker	FBgn0000479_sm/chrX_3058248-3058549__chrX_3096802-3097002/chrX_3097002-3099502_RIGHT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3058248-3058549__chrX_3256916-3257157	chrX:3058248-3058549	LEFT	chrX	3055748	3058248	2500	0	0	0	260	RepeatMasker	FBgn0000479_sm/chrX_3058248-3058549__chrX_3256916-3257157/chrX_3055748-3058248_LEFT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3058248-3058549__chrX_3256916-3257157	chrX:3058248-3058549	RIGHT	chrX	3058549	3061049	2500	0	0	0	165	RepeatMasker	FBgn0000479_sm/chrX_3058248-3058549__chrX_3256916-3257157/chrX_3058549-3061049_RIGHT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3058248-3058549__chrX_3256916-3257157	chrX:3256916-3257157	LEFT	chrX	3254416	3256916	2500	0	0	0	211	RepeatMasker	FBgn0000479_sm/chrX_3058248-3058549__chrX_3256916-3257157/chrX_3254416-3256916_LEFT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3058248-3058549__chrX_3256916-3257157	chrX:3256916-3257157	RIGHT	chrX	3257157	3259657	2500	0	0	0	358	RepeatMasker	FBgn0000479_sm/chrX_3058248-3058549__chrX_3256916-3257157/chrX_3257157-3259657_RIGHT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3058248-3058549__chrX_3328623-3328837	chrX:3058248-3058549	LEFT	chrX	3055748	3058248	2500	0	0	0	260	RepeatMasker	FBgn0000479_sm/chrX_3058248-3058549__chrX_3328623-3328837/chrX_3055748-3058248_LEFT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3058248-3058549__chrX_3328623-3328837	chrX:3058248-3058549	RIGHT	chrX	3058549	3061049	2500	0	0	0	165	RepeatMasker	FBgn0000479_sm/chrX_3058248-3058549__chrX_3328623-3328837/chrX_3058549-3061049_RIGHT.fa
FBgn0000479_sm	FBgn0000479_sm/chrX_3058248-3058549__chrX_3328623-3328837	chrX:3328623-3328837	LEFT	chrX	3326123	3328623	2500	0	0	0	278	RepeatMasker	FBgn0000479_sm/chrX_3058248-3058549__chrX_3328623-3328837/chrX_3326123-3328623_LEFT.fa
