pair_dir	is_close_gap	is_adjacent_neighbors	LL_hit	RR_hit	LR_hit	RL_hit	LL_RR_double_hit	LR_RL_double_hit	any_double_hit	double_hit_type	best_double_hit_comparison	best_double_hit_evalue	best_double_hit_bitscore	best_double_hit_neg_log10_evalue
FBgn0000479_sm/chrX_3036092-3036292__chrX_3256916-3257157	False	False	1	1	1	1	1	1	1	BOTH	RR	0.000123	35.6	3.910094888560602
FBgn0000479_sm/chrX_3036092-3036292__chrX_3328623-3328837	False	False	1	1	1	1	1	1	1	BOTH	RL	2.88e-06	41.9	5.540607512240769
FBgn0000479_sm/chrX_3036092-3036292__chrX_3331542-3331742	False	False	1	1	0	1	1	0	1	LL_RR	LL	0.000498	31.9	3.3027706572402824
FBgn0000479_sm/chrX_3058248-3058549__chrX_3096802-3097002	False	False	1	1	1	1	1	1	1	BOTH	RR	1.01e-05	40.1	4.995678626217358
FBgn0000479_sm/chrX_3058248-3058549__chrX_3256916-3257157	False	False	1	1	1	1	1	1	1	BOTH	RL	3.51e-05	38.3	4.454692883534176
FBgn0000479_sm/chrX_3058248-3058549__chrX_3328623-3328837	False	False	1	1	1	1	1	1	1	BOTH	RR	0.000428	34.6	3.3685562309868278
FBgn0000479_sm/chrX_3058248-3058549__chrX_3331542-3331742	False	False	1	1	1	1	1	1	1	BOTH	RR	0.000123	35.6	3.910094888560602
FBgn0000479_sm/chrX_3096802-3097002__chrX_3256916-3257157	False	False	1	1	1	1	1	1	1	BOTH	RR	5.57e-09	50.9	8.254144804826272
FBgn0000479_sm/chrX_3096802-3097002__chrX_3328623-3328837	False	False	1	1	1	1	1	1	1	BOTH	RL	2.37e-07	45.5	6.6252516539898965
FBgn0000479_sm/chrX_3096802-3097002__chrX_3331542-3331742	False	False	1	1	1	1	1	1	1	BOTH	RR	2.88e-06	41.9	5.540607512240769
FBgn0000479_sm/chrX_3256916-3257157__chrX_3328623-3328837	False	False	1	1	1	1	1	1	1	BOTH	RL	8.26e-07	42.8	6.083019952679618
FBgn0000479_sm/chrX_3256916-3257157__chrX_3331542-3331742	False	False	1	1	1	1	1	1	1	BOTH	LL	1.01e-05	40.1	4.995678626217358
FBgn0000479_sm/chrX_3328623-3328837__chrX_3331542-3331742	True	True	1	1	1	0	1	0	1	LL_RR	LL	0.002	32.8	2.6989700043360187
FBgn0000575_meso/chr3L_709891-710336__chr3L_723323-723674	False	False	1	0	1	1	0	1	1	LR_RL	RL	0.22	24.7	0.6575773191777937
FBgn0000575_meso/chr3L_709891-710336__chr3L_726050-726267	False	False	1	0	1	0	0	0	0	NONE				
FBgn0000575_meso/chr3L_709891-710336__chr3L_726645-726923	False	False	1	1	1	0	1	0	1	LL_RR	LL	0.11	23.8	0.958607314841775
FBgn0000575_meso/chr3L_709891-710336__chr3L_731320-731606	False	False	0	1	1	1	0	1	1	LR_RL	RL	0.77	22.9	0.11350927482751812
FBgn0000575_meso/chr3L_723323-723674__chr3L_726050-726267	True	True	0	0	1	0	0	0	0	NONE				
FBgn0000575_meso/chr3L_723323-723674__chr3L_726645-726923	True	False	1	0	1	0	0	0	0	NONE				
FBgn0000575_meso/chr3L_723323-723674__chr3L_731320-731606	False	False	0	0	1	1	0	1	1	LR_RL	LR	0.018	29.2	1.744727494896694
FBgn0000575_meso/chr3L_726050-726267__chr3L_726645-726923	True	True	0	1	0	0	0	0	0	NONE				
FBgn0000575_meso/chr3L_726050-726267__chr3L_731320-731606	False	False	1	1	0	1	1	0	1	LL_RR	RR	0.033	25.6	1.4814860601221125
FBgn0000575_meso/chr3L_726645-726923__chr3L_731320-731606	True	True	1	0	1	0	0	0	0	NONE				
FBgn0000577_Spearman/chr2R_11174981-11175181__chr2R_11176966-11177231	True	True	1	0	1	0	0	0	0	NONE				
FBgn0000635_sm/chrX_4140118-4140318__chrX_4145024-4145343	True	True	1	1	1	0	1	0	1	LL_RR	RR	7.08e-11	57.2	10.14996674231023
FBgn0000635_sm/chrX_4140118-4140318__chrX_4156826-4157158	False	False	1	0	1	1	0	1	1	LR_RL	RL	0.005	30.1	2.3010299956639813
FBgn0000635_sm/chrX_4140118-4140318__chrX_4157262-4157462	False	False	1	1	1	0	1	0	1	LL_RR	RR	2e-05	35.6	4.698970004336019
FBgn0000635_sm/chrX_4140118-4140318__chrX_4157881-4158081	False	False	1	1	1	1	1	1	1	BOTH	RL	2e-05	35.6	4.698970004336019
FBgn0000635_sm/chrX_4145024-4145343__chrX_4156826-4157158	False	False	1	0	0	1	0	0	0	NONE				
FBgn0000635_sm/chrX_4145024-4145343__chrX_4157262-4157462	False	False	0	1	1	0	0	0	0	NONE				
FBgn0000635_sm/chrX_4145024-4145343__chrX_4157881-4158081	False	False	1	1	0	1	1	0	1	LL_RR	RR	0.064	26.5	1.193820026016113
FBgn0000635_sm/chrX_4156826-4157158__chrX_4157262-4157462	True	True	0	0	1	0	0	0	0	NONE				
FBgn0000635_sm/chrX_4156826-4157158__chrX_4157881-4158081	True	False	1	1	1	0	1	0	1	LL_RR	LL	0.003	28.3	2.5228787452803374
FBgn0000635_sm/chrX_4157262-4157462__chrX_4157881-4158081	True	True	0	1	1	0	0	0	0	NONE				
FBgn0000636_vm/chr2L_18315739-18316039__chr2L_18329506-18330029	False	False	1	1	0	1	1	0	1	LL_RR	LL	0.018	28.3	1.744727494896694
FBgn0000636_vm/chr2L_18315739-18316039__chr2L_18331524-18331944	False	False	0	1	1	1	0	1	1	LR_RL	LR	0.015	27.4	1.8239087409443189
FBgn0000636_vm/chr2L_18315739-18316039__chr2L_18332556-18332942	False	False	1	1	1	1	1	1	1	BOTH	LL	0.015	27.4	1.8239087409443189
FBgn0000636_vm/chr2L_18329506-18330029__chr2L_18331524-18331944	True	True	1	1	1	0	1	0	1	LL_RR	RR	0.000748	30.1	3.1260984021355385
FBgn0000636_vm/chr2L_18329506-18330029__chr2L_18332556-18332942	True	False	1	1	1	1	1	1	1	BOTH	RL	0.000748	30.1	3.1260984021355385
FBgn0000636_vm/chr2L_18331524-18331944__chr2L_18332556-18332942	True	True	1	1	1	0	1	0	1	LL_RR	LL	0.000748	30.1	3.1260984021355385
FBgn0000667_vm/chrX_1936833-1937033__chrX_1947402-1947602	False	False	0	1	1	1	0	1	1	LR_RL	LR	0.22	25.6	0.6575773191777937
FBgn0000667_vm/chrX_1936833-1937033__chrX_1967981-1968192	False	False	1	1	1	1	1	1	1	BOTH	RR	0.018	28.3	1.744727494896694
FBgn0000667_vm/chrX_1936833-1937033__chrX_1994981-1995181	False	False	0	0	0	0	0	0	0	NONE				
FBgn0000667_vm/chrX_1936833-1937033__chrX_1995248-1995488	False	False	0	0	0	0	0	0	0	NONE				
FBgn0000667_vm/chrX_1936833-1937033__chrX_1995994-1996521	False	False	0	1	0	0	0	0	0	NONE				
FBgn0000667_vm/chrX_1947402-1947602__chrX_1967981-1968192	False	False	1	1	1	1	1	1	1	BOTH	LL	0.000123	36.5	3.910094888560602
FBgn0000667_vm/chrX_1947402-1947602__chrX_1994981-1995181	False	False	1	0	0	1	0	0	0	NONE				
FBgn0000667_vm/chrX_1947402-1947602__chrX_1995248-1995488	False	False	0	1	1	0	0	0	0	NONE				
FBgn0000667_vm/chrX_1947402-1947602__chrX_1995994-1996521	False	False	1	1	0	1	1	0	1	LL_RR	LL	0.004	28.3	2.3979400086720375
FBgn0000667_vm/chrX_1967981-1968192__chrX_1994981-1995181	False	False	1	0	1	1	0	1	1	LR_RL	LR	0.017	24.7	1.7695510786217261
FBgn0000667_vm/chrX_1967981-1968192__chrX_1995248-1995488	False	False	1	1	1	0	1	0	1	LL_RR	RR	8.48e-05	34.6	4.071604147743286
FBgn0000667_vm/chrX_1967981-1968192__chrX_1995994-1996521	False	False	1	1	0	1	1	0	1	LL_RR	LL	0.000296	31.9	3.5287082889410613
FBgn0000667_vm/chrX_1994981-1995181__chrX_1995248-1995488	True	True	0	0	1	0	0	0	0	NONE				
FBgn0000667_vm/chrX_1994981-1995181__chrX_1995994-1996521	True	False	1	0	1	0	0	0	0	NONE				
FBgn0000667_vm/chrX_1995248-1995488__chrX_1995994-1996521	True	True	0	1	0	0	0	0	0	NONE				
FBgn0000721_Spearman/chr2L_3609083-3609283__chr2L_3613425-3613748	True	True	0	0	1	0	0	0	0	NONE				
FBgn0000721_vm/chr2L_3581785-3581985__chr2L_3628830-3629162	False	False	1	1	1	0	1	0	1	LL_RR	LL	0.064	27.4	1.193820026016113
FBgn0000721_vm/chr2L_3581785-3581985__chr2L_3631721-3632029	False	False	1	0	1	1	0	1	1	LR_RL	LR	0.22	24.7	0.6575773191777937
FBgn0000721_vm/chr2L_3581785-3581985__chr2L_3655828-3656265	False	False	1	1	1	1	1	1	1	BOTH	LR	0.064	26.5	1.193820026016113
FBgn0000721_vm/chr2L_3628830-3629162__chr2L_3631721-3632029	True	True	1	0	1	0	0	0	0	NONE				
FBgn0000721_vm/chr2L_3628830-3629162__chr2L_3655828-3656265	False	False	1	1	1	1	1	1	1	BOTH	LL	0.22	25.6	0.6575773191777937
FBgn0000721_vm/chr2L_3631721-3632029__chr2L_3655828-3656265	False	False	1	1	1	1	1	1	1	BOTH	RL	0.005	30.1	2.3010299956639813
FBgn0001077_meso/chr3R_6845754-6846203__chr3R_6885321-6885521	False	False	1	1	1	1	1	1	1	BOTH	LR	0.000123	35.6	3.910094888560602
FBgn0001091_vm/chr2R_7378288-7378537__chr2R_7400926-7401168	False	False	1	1	1	1	1	1	1	BOTH	RL	0.018	28.3	1.744727494896694
FBgn0001091_vm/chr2R_7378288-7378537__chr2R_7415997-7416241	False	False	1	1	1	1	1	1	1	BOTH	RR	3.51e-05	37.4	4.454692883534176
FBgn0001091_vm/chr2R_7400926-7401168__chr2R_7415997-7416241	False	False	1	1	1	1	1	1	1	BOTH	LR	0.22	24.7	0.6575773191777937
FBgn0001122_Spearman/chr2R_10098614-10098835__chr2R_10099473-10099798	True	True	1	0	0	0	0	0	0	NONE				
FBgn0001122_Spearman/chr2R_10098614-10098835__chr2R_10104067-10104664	False	False	0	0	1	0	0	0	0	NONE				
FBgn0001122_Spearman/chr2R_10098614-10098835__chr2R_10109599-10110119	False	False	1	0	0	1	0	0	0	NONE				
FBgn0001122_Spearman/chr2R_10098614-10098835__chr2R_10110809-10111161	False	False	0	0	1	0	0	0	0	NONE				
FBgn0001122_Spearman/chr2R_10098614-10098835__chr2R_10160478-10160690	False	False	1	0	1	1	0	1	1	LR_RL	LR	0.22	25.6	0.6575773191777937
FBgn0001122_Spearman/chr2R_10099473-10099798__chr2R_10104067-10104664	True	True	0	1	0	0	0	0	0	NONE				
FBgn0001122_Spearman/chr2R_10099473-10099798__chr2R_10109599-10110119	False	False	1	0	0	1	0	0	0	NONE				
FBgn0001122_Spearman/chr2R_10099473-10099798__chr2R_10110809-10111161	False	False	0	1	0	0	0	0	0	NONE				
FBgn0001122_Spearman/chr2R_10099473-10099798__chr2R_10160478-10160690	False	False	1	1	0	1	1	0	1	LL_RR	RR	0.064	27.4	1.193820026016113
FBgn0001122_Spearman/chr2R_10104067-10104664__chr2R_10109599-10110119	True	True	1	1	0	0	1	0	1	LL_RR	RR	0.12	24.7	0.9208187539523752
FBgn0001122_Spearman/chr2R_10104067-10104664__chr2R_10110809-10111161	False	False	0	1	1	1	0	1	1	LR_RL	RL	0.06	27.4	1.2218487496163564
FBgn0001122_Spearman/chr2R_10104067-10104664__chr2R_10160478-10160690	False	False	1	1	1	1	1	1	1	BOTH	LR	0.064	26.5	1.193820026016113
FBgn0001122_Spearman/chr2R_10109599-10110119__chr2R_10110809-10111161	True	True	1	0	1	0	0	0	0	NONE				
FBgn0001122_Spearman/chr2R_10109599-10110119__chr2R_10160478-10160690	False	False	1	1	1	1	1	1	1	BOTH	LL	0.001	31.9	3.0
FBgn0001122_Spearman/chr2R_10110809-10111161__chr2R_10160478-10160690	False	False	1	1	1	1	1	1	1	BOTH	LL	0.017	26.5	1.7695510786217261
FBgn0001122_vm/chr2R_10052571-10053081__chr2R_10109599-10110119	False	False	1	0	1	1	0	1	1	LR_RL	RL	0.005	30.1	2.3010299956639813
FBgn0001124_Spearman/chr2R_15781976-15782453__chr2R_15782875-15783226	True	True	1	0	1	0	0	0	0	NONE				
FBgn0001124_vm_sm/chr2R_15757455-15757986__chr2R_15777722-15778274	False	False	1	1	1	0	1	0	1	LL_RR	LL	0.77	22.9	0.11350927482751812
FBgn0001124_vm_sm/chr2R_15757455-15757986__chr2R_15790355-15790636	False	False	1	0	1	0	0	0	0	NONE				
FBgn0001124_vm_sm/chr2R_15777722-15778274__chr2R_15790355-15790636	False	False	1	0	1	1	0	1	1	LR_RL	RL	0.064	26.5	1.193820026016113
FBgn0001147_sm/chr2R_24627735-24628074__chr2R_24685575-24685932	False	False	0	1	0	1	0	0	0	NONE				
FBgn0001147_sm/chr2R_24627735-24628074__chr2R_24696661-24696905	False	False	1	1	1	1	1	1	1	BOTH	RR	0.064	26.5	1.193820026016113
FBgn0001147_sm/chr2R_24685575-24685932__chr2R_24696661-24696905	False	False	1	1	1	1	1	1	1	BOTH	LL	0.000123	35.6	3.910094888560602
FBgn0001170_vm/chr2L_6015000-6015255__chr2L_6017484-6017937	True	True	1	0	1	0	0	0	0	NONE				
FBgn0001170_vm/chr2L_6015000-6015255__chr2L_6019719-6020065	True	False	1	1	0	0	1	0	1	LL_RR	LL	0.55	23.8	0.2596373105057561
FBgn0001170_vm/chr2L_6017484-6017937__chr2L_6019719-6020065	True	True	0	0	1	0	0	0	0	NONE				
FBgn0001186_sm/chrX_9534593-9534973__chrX_9535552-9535936	True	True	1	1	1	0	1	0	1	LL_RR	LL	0.001	30.1	3.0
FBgn0001186_sm/chrX_9534593-9534973__chrX_9537260-9537482	True	False	1	1	1	1	1	1	1	BOTH	LR	1.6e-09	52.7	8.795880017344075
FBgn0001186_sm/chrX_9534593-9534973__chrX_9609591-9609868	False	False	1	0	1	0	0	0	0	NONE				
FBgn0001186_sm/chrX_9535552-9535936__chrX_9537260-9537482	True	True	1	1	1	0	1	0	1	LL_RR	LL	0.32	22.9	0.494850021680094
FBgn0001186_sm/chrX_9535552-9535936__chrX_9609591-9609868	False	False	0	0	0	1	0	0	0	NONE				
FBgn0001186_sm/chrX_9537260-9537482__chrX_9609591-9609868	False	False	1	1	0	1	1	0	1	LL_RR	LL	0.000225	34.6	3.6478174818886377
FBgn0001235_meso/chr3R_10618771-10619181__chr3R_10626588-10627045	False	False	0	1	1	1	0	1	1	LR_RL	LR	0.018	28.3	1.744727494896694
FBgn0001235_meso/chr3R_10618771-10619181__chr3R_10645396-10645910	False	False	1	1	1	1	1	1	1	BOTH	LL	0.005	31.0	2.3010299956639813
FBgn0001235_meso/chr3R_10626588-10627045__chr3R_10645396-10645910	False	False	1	1	1	1	1	1	1	BOTH	RL	3.51e-05	38.3	4.454692883534176
FBgn0001250_Spearman/chrX_16714138-16714498__chrX_16714979-16715355	True	True	0	1	0	0	0	0	0	NONE				
FBgn0001250_sm/chrX_16703281-16703660__chrX_16732709-16733041	False	False	1	1	1	1	1	1	1	BOTH	RL	3.51e-05	38.3	4.454692883534176
FBgn0001319_Spearman/chr2R_14405171-14405442__chr2R_14428730-14429102	False	False	1	1	1	1	1	1	1	BOTH	RR	0.018	29.2	1.744727494896694
FBgn0002561_Spearman/chrX_372134-372334__chrX_374797-375243	True	True	1	1	1	0	1	0	1	LL_RR	RR	0.22	24.7	0.6575773191777937
FBgn0002561_Spearman/chrX_372134-372334__chrX_421493-421767	False	False	1	1	1	1	1	1	1	BOTH	RL	0.001	31.9	3.0
FBgn0002561_Spearman/chrX_374797-375243__chrX_421493-421767	False	False	1	1	1	1	1	1	1	BOTH	LL	0.001	31.9	3.0
FBgn0002733_Spearman/chr3R_25997262-25997462__chr3R_25999494-25999722	True	True	1	1	1	0	1	0	1	LL_RR	RR	5.5e-27	110.0	26.259637310505756
FBgn0002733_Spearman/chr3R_25997262-25997462__chr3R_26002453-26002853	True	False	1	1	1	1	1	1	1	BOTH	RL	6.0100000000000005e-27	110.0	26.22112552799726
FBgn0002733_Spearman/chr3R_25997262-25997462__chr3R_26006043-26006577	False	False	1	1	1	1	1	1	1	BOTH	RL	6.7e-26	105.0	25.173925197299173
FBgn0002733_Spearman/chr3R_25997262-25997462__chr3R_26009977-26010219	False	False	1	0	0	1	0	0	0	NONE				
FBgn0002733_Spearman/chr3R_25997262-25997462__chr3R_26010258-26010647	False	False	0	1	1	0	0	0	0	NONE				
FBgn0002733_Spearman/chr3R_25997262-25997462__chr3R_26017398-26017815	False	False	1	1	0	1	1	0	1	LL_RR	LL	2.88e-06	41.9	5.540607512240769
FBgn0002733_Spearman/chr3R_25997262-25997462__chr3R_26018200-26018652	False	False	0	1	1	1	0	1	1	LR_RL	RL	0.094	22.9	1.0268721464003014
FBgn0002733_Spearman/chr3R_25999494-25999722__chr3R_26002453-26002853	True	True	1	1	1	0	1	0	1	LL_RR	LL	6.0100000000000005e-27	110.0	26.22112552799726
FBgn0002733_Spearman/chr3R_25999494-25999722__chr3R_26006043-26006577	False	False	1	1	1	1	1	1	1	BOTH	RL	1.7e-53	198.0	52.769551078621724
FBgn0002733_Spearman/chr3R_25999494-25999722__chr3R_26009977-26010219	False	False	1	0	0	1	0	0	0	NONE				
FBgn0002733_Spearman/chr3R_25999494-25999722__chr3R_26010258-26010647	False	False	0	1	1	0	0	0	0	NONE				
FBgn0002733_Spearman/chr3R_25999494-25999722__chr3R_26017398-26017815	False	False	1	1	1	1	1	1	1	BOTH	LL	0.052	26.5	1.2839966563652008
FBgn0002733_Spearman/chr3R_25999494-25999722__chr3R_26018200-26018652	False	False	1	1	1	1	1	1	1	BOTH	LR	0.052	27.4	1.2839966563652008
FBgn0002733_Spearman/chr3R_26002453-26002853__chr3R_26006043-26006577	True	True	1	1	1	0	1	0	1	LL_RR	LL	9.23e-52	192.0	51.03479829897409
FBgn0002733_Spearman/chr3R_26002453-26002853__chr3R_26009977-26010219	False	False	1	0	0	1	0	0	0	NONE				
FBgn0002733_Spearman/chr3R_26002453-26002853__chr3R_26010258-26010647	False	False	0	0	1	0	0	0	0	NONE				
FBgn0002733_Spearman/chr3R_26002453-26002853__chr3R_26017398-26017815	False	False	1	1	1	1	1	1	1	BOTH	RL	0.005	30.1	2.3010299956639813
FBgn0002733_Spearman/chr3R_26002453-26002853__chr3R_26018200-26018652	False	False	1	1	1	1	1	1	1	BOTH	RR	0.22	25.6	0.6575773191777937
FBgn0002733_Spearman/chr3R_26006043-26006577__chr3R_26009977-26010219	True	True	1	0	0	0	0	0	0	NONE				
FBgn0002733_Spearman/chr3R_26006043-26006577__chr3R_26010258-26010647	True	False	0	1	1	0	0	0	0	NONE				
FBgn0002733_Spearman/chr3R_26006043-26006577__chr3R_26017398-26017815	False	False	1	1	1	0	1	0	1	LL_RR	LL	0.005	30.1	2.3010299956639813
FBgn0002733_Spearman/chr3R_26006043-26006577__chr3R_26018200-26018652	False	False	1	1	1	1	1	1	1	BOTH	RR	0.018	28.3	1.744727494896694
FBgn0002733_Spearman/chr3R_26009977-26010219__chr3R_26010258-26010647	True	True	0	0	1	0	0	0	0	NONE				
FBgn0002733_Spearman/chr3R_26009977-26010219__chr3R_26017398-26017815	False	False	0	0	1	0	0	0	0	NONE				
FBgn0002733_Spearman/chr3R_26009977-26010219__chr3R_26018200-26018652	False	False	1	0	1	0	0	0	0	NONE				
FBgn0002733_Spearman/chr3R_26010258-26010647__chr3R_26017398-26017815	False	False	0	1	0	1	0	0	0	NONE				
FBgn0002733_Spearman/chr3R_26010258-26010647__chr3R_26018200-26018652	False	False	0	1	0	1	0	0	0	NONE				
FBgn0002733_Spearman/chr3R_26017398-26017815__chr3R_26018200-26018652	True	True	0	1	1	0	0	0	0	NONE				
FBgn0002772_vm_sm/chr3R_27636779-27637140__chr3R_27659306-27659544	False	False	1	0	1	1	0	1	1	LR_RL	LR	0.75	23.8	0.12493873660829995
FBgn0002772_vm_sm/chr3R_27636779-27637140__chr3R_27660249-27660711	False	False	1	1	1	0	1	0	1	LL_RR	RR	0.22	24.7	0.6575773191777937
FBgn0002772_vm_sm/chr3R_27659306-27659544__chr3R_27660249-27660711	True	True	0	0	1	0	0	0	0	NONE				
FBgn0002773_vm_sm/chr3R_30174222-30174422__chr3R_30175122-30175322	True	True	1	0	1	0	0	0	0	NONE				
FBgn0002789_vm_sm/chr2R_12872374-12872767__chr2R_12873676-12873937	True	True	1	0	1	0	0	0	0	NONE				
FBgn0002922_vm/chr3R_23718371-23718820__chr3R_23723782-23724049	True	True	1	1	1	0	1	0	1	LL_RR	RR	0.036	28.3	1.4436974992327127
FBgn0002922_vm/chr3R_23718371-23718820__chr3R_23730272-23730626	False	False	1	1	0	1	1	0	1	LL_RR	LL	0.22	24.7	0.6575773191777937
FBgn0002922_vm/chr3R_23723782-23724049__chr3R_23730272-23730626	False	False	1	1	1	1	1	1	1	BOTH	LR	0.005	30.1	2.3010299956639813
FBgn0002931_Spearman/chr2L_17816-18016__chr2L_20624-20824	True	True	1	1	1	0	1	0	1	LL_RR	LL	0.0	2540.0	300.0
FBgn0002941_Spearman/chr3R_21530848-21531048__chr3R_21534979-21535407	True	True	0	1	1	0	0	0	0	NONE				
FBgn0002941_sm/chr3R_21528496-21528862__chr3R_21580239-21580489	False	False	1	0	1	1	0	1	1	LR_RL	RL	0.064	27.4	1.193820026016113
FBgn0003002_Spearman/chr3R_4835379-4835784__chr3R_4840732-4840997	True	True	0	0	0	0	0	0	0	NONE				
FBgn0003002_Spearman/chr3R_4835379-4835784__chr3R_4852430-4852762	False	False	1	0	1	1	0	1	1	LR_RL	LR	0.018	28.3	1.744727494896694
FBgn0003002_Spearman/chr3R_4835379-4835784__chr3R_4913812-4914012	False	False	1	1	1	1	1	1	1	BOTH	RL	0.005	31.0	2.3010299956639813
FBgn0003002_Spearman/chr3R_4835379-4835784__chr3R_4960008-4960208	False	False	1	1	0	1	1	0	1	LL_RR	LL	0.22	25.6	0.6575773191777937
FBgn0003002_Spearman/chr3R_4840732-4840997__chr3R_4852430-4852762	False	False	1	1	1	1	1	1	1	BOTH	RR	0.064	26.5	1.193820026016113
FBgn0003002_Spearman/chr3R_4840732-4840997__chr3R_4913812-4914012	False	False	1	1	1	1	1	1	1	BOTH	RR	0.005	30.1	2.3010299956639813
FBgn0003002_Spearman/chr3R_4840732-4840997__chr3R_4960008-4960208	False	False	1	0	1	1	0	1	1	LR_RL	LR	0.001	31.9	3.0
FBgn0003002_Spearman/chr3R_4852430-4852762__chr3R_4913812-4914012	False	False	1	0	1	1	0	1	1	LR_RL	LR	0.22	25.6	0.6575773191777937
FBgn0003002_Spearman/chr3R_4852430-4852762__chr3R_4960008-4960208	False	False	1	1	1	0	1	0	1	LL_RR	RR	0.005	30.1	2.3010299956639813
FBgn0003002_Spearman/chr3R_4913812-4914012__chr3R_4960008-4960208	False	False	1	1	0	1	1	0	1	LL_RR	RR	0.22	25.6	0.6575773191777937
FBgn0003002_vm/chr3R_4875269-4875597__chr3R_4878667-4879056	True	True	0	0	1	0	0	0	0	NONE				
FBgn0003002_vm/chr3R_4875269-4875597__chr3R_4914310-4914978	False	False	1	1	1	1	1	1	1	BOTH	LL	0.018	29.2	1.744727494896694
FBgn0003002_vm/chr3R_4878667-4879056__chr3R_4914310-4914978	False	False	1	1	1	1	1	1	1	BOTH	RL	0.064	26.5	1.193820026016113
FBgn0003062_sm/chr2R_22669923-22670415__chr2R_22671971-22672235	True	True	0	1	0	0	0	0	0	NONE				
FBgn0003062_sm/chr2R_22669923-22670415__chr2R_22692057-22692354	False	False	1	0	1	1	0	1	1	LR_RL	LR	0.22	24.7	0.6575773191777937
FBgn0003062_sm/chr2R_22671971-22672235__chr2R_22692057-22692354	False	False	1	1	0	0	1	0	1	LL_RR	RR	0.064	26.5	1.193820026016113
FBgn0003062_vm/chr2R_22671971-22672235__chr2R_22692057-22692354	False	False	1	1	0	0	1	0	1	LL_RR	RR	0.064	26.5	1.193820026016113
FBgn0003071_sm/chr2R_9727517-9727743__chr2R_9741763-9741963	False	False	1	0	1	1	0	1	1	LR_RL	RL	0.064	26.5	1.193820026016113
FBgn0003071_sm/chr2R_9727517-9727743__chr2R_9748242-9748798	False	False	1	1	1	1	1	1	1	BOTH	RL	0.22	24.7	0.6575773191777937
FBgn0003071_sm/chr2R_9741763-9741963__chr2R_9748242-9748798	False	False	1	1	1	0	1	0	1	LL_RR	RR	0.064	26.5	1.193820026016113
FBgn0003118_Spearman/chr3R_23300278-23300772__chr3R_23300984-23301221	True	True	1	0	1	0	0	0	0	NONE				
FBgn0003118_Spearman/chr3R_23300278-23300772__chr3R_23343757-23344225	False	False	1	1	1	0	1	0	1	LL_RR	LL	0.22	25.6	0.6575773191777937
FBgn0003118_Spearman/chr3R_23300278-23300772__chr3R_23347543-23347873	False	False	1	0	1	1	0	1	1	LR_RL	LR	0.22	25.6	0.6575773191777937
FBgn0003118_Spearman/chr3R_23300984-23301221__chr3R_23343757-23344225	False	False	0	1	1	1	0	1	1	LR_RL	RL	0.005	30.1	2.3010299956639813
FBgn0003118_Spearman/chr3R_23300984-23301221__chr3R_23347543-23347873	False	False	1	0	0	1	0	0	0	NONE				
FBgn0003118_Spearman/chr3R_23343757-23344225__chr3R_23347543-23347873	True	True	0	1	1	0	0	0	0	NONE				
FBgn0003169_Spearman/chr3R_14590821-14591563__chr3R_14591568-14591768	True	True	0	0	1	0	0	0	0	NONE				
FBgn0003169_Spearman/chr3R_14590821-14591563__chr3R_14597044-14597244	False	False	1	0	1	0	0	0	0	NONE				
FBgn0003169_Spearman/chr3R_14590821-14591563__chr3R_14624470-14624670	False	False	1	0	1	0	0	0	0	NONE				
FBgn0003169_Spearman/chr3R_14591568-14591768__chr3R_14597044-14597244	False	False	0	1	0	1	0	0	0	NONE				
FBgn0003169_Spearman/chr3R_14591568-14591768__chr3R_14624470-14624670	False	False	0	1	0	0	0	0	0	NONE				
FBgn0003169_Spearman/chr3R_14597044-14597244__chr3R_14624470-14624670	False	False	1	1	1	1	1	1	1	BOTH	RL	3.51e-05	37.4	4.454692883534176
FBgn0003169_vm/chr3R_14598420-14598710__chr3R_14650533-14651041	False	False	1	1	1	1	1	1	1	BOTH	LR	0.005	31.0	2.3010299956639813
FBgn0003204_sm/chrX_10688693-10688893__chrX_10723377-10723600	False	False	0	1	1	1	0	1	1	LR_RL	RL	0.001	31.9	3.0
FBgn0003254_meso/chr2R_18898203-18898705__chr2R_18900616-18900816	True	True	1	1	1	0	1	0	1	LL_RR	RR	0.001	32.8	3.0
FBgn0003254_sm/chr2R_18881394-18881804__chr2R_18898203-18898705	False	False	1	1	1	1	1	1	1	BOTH	RL	0.064	26.5	1.193820026016113
FBgn0003254_vm/chr2R_18881394-18881804__chr2R_18899660-18899871	False	False	1	1	1	1	1	1	1	BOTH	RR	0.064	27.4	1.193820026016113
FBgn0003285_Spearman/chrX_3059091-3059476__chrX_3103691-3103945	False	False	1	1	1	1	1	1	1	BOTH	RL	3.51e-05	38.3	4.454692883534176
FBgn0003285_vm/chrX_2937051-2937571__chrX_2942451-2942688	True	True	1	1	1	0	1	0	1	LL_RR	RR	2.25e-17	78.8	16.647817481888637
FBgn0003285_vm/chrX_2937051-2937571__chrX_3035626-3035842	False	False	1	0	0	1	0	0	0	NONE				
FBgn0003285_vm/chrX_2937051-2937571__chrX_3036092-3036292	False	False	0	1	1	0	0	0	0	NONE				
FBgn0003285_vm/chrX_2937051-2937571__chrX_3058248-3058549	False	False	1	1	1	1	1	1	1	BOTH	LR	0.22	25.6	0.6575773191777937
FBgn0003285_vm/chrX_2942451-2942688__chrX_3035626-3035842	False	False	1	1	0	1	1	0	1	LL_RR	LL	0.000123	35.6	3.910094888560602
