set,cohort,pair_dir,nameA,nameB,percent_identity,alignment_score,aligner,gapopen,gapextend,cosine,pearson_r,spearman_r,kmer_combined,pair_key,pair_key_norm
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0026320_meso/chr3L_14936376-14936760__chr3L_14948136-14948479,chr3L_14936376-14936760,chr3L_14948136-14948479,42.4,328.0,needle,10,0.5,0.1152561571642195,0.04501335,0.044106456,0.068125321,chr3L_14936376-14936760__chr3L_14948136-14948479,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000667_vm/chrX_1967981-1968192__chrX_1995248-1995488,chrX_1967981-1968192,chrX_1995248-1995488,42.4,193.5,needle,10,0.5,0.069250027,0.022173104,0.027137231,0.039520121,chrX_1967981-1968192__chrX_1995248-1995488,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0033581_vm/chr2R_10724722-10724928__chr2R_10731714-10732027,chr2R_10724722-10724928,chr2R_10731714-10732027,42.4,192.5,needle,10,0.5,0.046136787,-0.0127271,-0.0149558,0.006151296,chr2R_10724722-10724928__chr2R_10731714-10732027,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0004606_vm/chr3R_30767234-30767502__chr3R_30805779-30805979,chr3R_30767234-30767502,chr3R_30805779-30805979,42.4,158.0,needle,10,0.5,0.050057421,0.001940912,-0.000418506,0.017193276,chr3R_30767234-30767502__chr3R_30805779-30805979,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036460_Spearman/chr3L_14925390-14925769__chr3L_14928799-14929134,chr3L_14925390-14925769,chr3L_14928799-14929134,42.4,303.0,needle,10,0.5,0.1373296763772114,0.072344431,0.057486483,0.08905353,chr3L_14925390-14925769__chr3L_14928799-14929134,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036460_Spearman/chr3L_14928799-14929134__chr3L_14948136-14948479,chr3L_14928799-14929134,chr3L_14948136-14948479,42.3,340.5,needle,10,0.5,0.1964763119983439,0.1418404485351435,0.1175530374215152,0.1519565993183342,chr3L_14928799-14929134__chr3L_14948136-14948479,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0086906_Spearman/chr3L_2091115-2091413__chr3L_2098335-2098584,chr3L_2091115-2091413,chr3L_2098335-2098584,42.3,188.0,needle,10,0.5,0.082340635,0.023896519,0.017565509,0.041267554,chr3L_2091115-2091413__chr3L_2098335-2098584,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000014_meso/chr3R_16744397-16744662__chr3R_16892248-16892452,chr3R_16744397-16744662,chr3R_16892248-16892452,42.3,179.0,needle,10,0.5,0.095009544,0.051260693,0.065036536,0.070435591,chr3R_16744397-16744662__chr3R_16892248-16892452,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0004858_Spearman/chr2L_14447428-14447837__chr2L_14484848-14485326,chr2L_14447428-14447837,chr2L_14484848-14485326,42.2,381.0,needle,10,0.5,0.1257081287322294,0.040446666,0.032718519,0.066291104,chr2L_14447428-14447837__chr2L_14484848-14485326,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0034135_vm/chr2R_16159018-16159309__chr2R_16192711-16192911,chr2R_16159018-16159309,chr2R_16192711-16192911,42.2,180.0,needle,10,0.5,0.040429156,-0.010121598,-0.008652114,0.007218481,chr2R_16159018-16159309__chr2R_16192711-16192911,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19317230-19317464__chr3R_19350401-19350687,chr3R_19317230-19317464,chr3R_19350401-19350687,42.2,241.5,needle,10,0.5,0.1037218158951163,0.052257205,0.023542536,0.059840519,chr3R_19317230-19317464__chr3R_19350401-19350687,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0004606_meso/chr3R_30762287-30762650__chr3R_30770192-30770543,chr3R_30762287-30762650,chr3R_30770192-30770543,42.2,277.0,needle,10,0.5,0.1028083435549864,0.036228079,0.05019225,0.063076224,chr3R_30762287-30762650__chr3R_30770192-30770543,
enhancer_hit,enhancer_hit,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0028369_Spearman/chrX_3100007-3100398__chrX_3104146-3104671,chrX_3100007-3100398,chrX_3104146-3104671,42.1,412.0,needle,10,0.5,0.5099487727851219,0.4898543920741344,0.069525959,0.3564430412630078,chrX_3100007-3100398__chrX_3104146-3104671,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036460_Spearman/chr3L_14922238-14922460__chr3L_14928799-14929134,chr3L_14922238-14922460,chr3L_14928799-14929134,42.1,323.5,needle,10,0.5,0.2222564286754722,0.1804638626880753,0.1571401634560039,0.1866201516065171,chr3L_14922238-14922460__chr3L_14928799-14929134,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037816_Spearman/chr3R_10382028-10382228__chr3R_10386663-10386863,chr3R_10382028-10382228,chr3R_10386663-10386863,42.0,185.5,needle,10,0.5,0.089847823,0.048063479,0.041112564,0.059674622,chr3R_10382028-10382228__chr3R_10386663-10386863,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0003062_sm/chr2R_22671971-22672235__chr2R_22692057-22692354,chr2R_22671971-22672235,chr2R_22692057-22692354,41.9,193.0,needle,10,0.5,0.057806437,-0.001584052,-0.000459061,0.018587775,chr2R_22671971-22672235__chr2R_22692057-22692354,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0263118_Spearman/chr3R_26442751-26442951__chr3R_26443275-26443523,chr3R_26442751-26442951,chr3R_26443275-26443523,41.9,194.5,needle,10,0.5,0.139667188,0.1014742062477564,0.086111913,0.109084436,chr3R_26442751-26442951__chr3R_26443275-26443523,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037443_Spearman/chr3R_6435505-6435705__chr3R_6484281-6484481,chr3R_6435505-6435705,chr3R_6484281-6484481,41.9,156.0,needle,10,0.5,0.063937606,0.022494223,0.021698284,0.036043371,chr3R_6435505-6435705__chr3R_6484281-6484481,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0020762_meso/chr2L_4282002-4282202__chr2L_4370195-4370400,chr2L_4282002-4282202,chr2L_4370195-4370400,41.9,133.0,needle,10,0.5,0.046012162,0.002302644,0.002340772,0.016885193,chr2L_4282002-4282202__chr2L_4370195-4370400,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037892_Spearman/chr3R_11351913-11352365__chr3R_11353401-11353818,chr3R_11351913-11352365,chr3R_11353401-11353818,41.9,402.5,needle,10,0.5,0.1692347194642497,0.1110795625930463,0.1164634589880452,0.1322592470151137,chr3R_11351913-11352365__chr3R_11353401-11353818,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000044_sm/chr2R_20558766-20559051__chr2R_20560480-20560860,chr2R_20558766-20559051,chr2R_20560480-20560860,41.8,251.5,needle,10,0.5,0.056927504,-0.013523905,-0.015315669,0.009362643,chr2R_20558766-20559051__chr2R_20560480-20560860,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0028369_meso_sm/chrX_2944529-2944919__chrX_3044554-3044926,chrX_2944529-2944919,chrX_3044554-3044926,41.8,311.0,needle,10,0.5,0.1476246249505515,0.0846678,0.063580149,0.098624191,chrX_2944529-2944919__chrX_3044554-3044926,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0003285_vm/chrX_3035626-3035842__chrX_3036092-3036292,chrX_3035626-3035842,chrX_3036092-3036292,41.7,151.5,needle,10,0.5,0.034925459,-0.004220437,0.000594221,0.010433081,chrX_3035626-3035842__chrX_3036092-3036292,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0052296_vm_sm/chr3L_2728464-2728664__chr3L_2745584-2745810,chr3L_2728464-2728664,chr3L_2745584-2745810,41.7,155.5,needle,10,0.5,0.034151567,-0.011269406,-0.008231384,0.004883593,chr3L_2728464-2728664__chr3L_2745584-2745810,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0003997_Spearman/chr3L_18177706-18178000__chr3L_18244888-18245144,chr3L_18177706-18178000,chr3L_18244888-18245144,41.7,227.5,needle,10,0.5,0.1102195278305273,0.056037867,0.038244377,0.068167257,chr3L_18177706-18178000__chr3L_18244888-18245144,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0016794_vm/chr3L_2533105-2533332__chr3L_2552007-2552315,chr3L_2533105-2533332,chr3L_2552007-2552315,41.6,245.0,needle,10,0.5,0.1227814407410114,0.076239328,0.072785063,0.090601944,chr3L_2533105-2533332__chr3L_2552007-2552315,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0031505_vm_sm/chr2L_3101225-3101432__chr2L_3121835-3122035,chr2L_3101225-3101432,chr2L_3121835-3122035,41.6,178.5,needle,10,0.5,0.062921507,0.020590896,0.019574834,0.034362413,chr2L_3101225-3101432__chr2L_3121835-3122035,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0034412_sm/chr2R_18615551-18615751__chr2R_18617352-18617561,chr2R_18615551-18615751,chr2R_18617352-18617561,41.6,188.0,needle,10,0.5,0.061766258,0.016378612,0.01532517,0.03115668,chr2R_18615551-18615751__chr2R_18617352-18617561,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0020762_Spearman/chr2L_4351796-4352022__chr2L_4370195-4370400,chr2L_4351796-4352022,chr2L_4370195-4370400,41.6,166.5,needle,10,0.5,0.043208741,-0.00358557,0.001182103,0.013601758,chr2L_4351796-4352022__chr2L_4370195-4370400,
enhancer_hit,enhancer_hit,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0003254_sm/chr2R_18881394-18881804__chr2R_18898203-18898705,chr2R_18881394-18881804,chr2R_18898203-18898705,41.5,353.5,needle,10,0.5,0.1189445254841516,0.031931443,0.034140458,0.061672142,chr2R_18881394-18881804__chr2R_18898203-18898705,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0016794_vm/chr3L_2552007-2552315__chr3L_2568872-2569202,chr3L_2552007-2552315,chr3L_2568872-2569202,41.5,237.5,needle,10,0.5,0.226703129,0.1768882334221516,0.069503619,0.157698327,chr3L_2552007-2552315__chr3L_2568872-2569202,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0015773_vm/chrX_14567039-14567412__chrX_14593777-14594065,chrX_14567039-14567412,chrX_14593777-14594065,41.5,290.0,needle,10,0.5,0.1163999615504706,0.07210765,0.072503769,0.087003793,chrX_14567039-14567412__chrX_14593777-14594065,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0016794_Spearman/chr3L_2553779-2553979__chr3L_2568872-2569202,chr3L_2553779-2553979,chr3L_2568872-2569202,41.5,189.5,needle,10,0.5,0.1856867731353506,0.1435498538926381,0.047453669,0.1255634319306473,chr3L_2553779-2553979__chr3L_2568872-2569202,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000404_meso/chr3L_11812108-11812359__chr3L_11813289-11813573,chr3L_11812108-11812359,chr3L_11813289-11813573,41.5,223.0,needle,10,0.5,0.1052966318963222,0.047337887,0.054331173,0.068988564,chr3L_11812108-11812359__chr3L_11813289-11813573,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0053207_sm/chr3R_15587263-15587689__chr3R_15639984-15640424,chr3R_15587263-15587689,chr3R_15639984-15640424,41.4,358.5,needle,10,0.5,0.091114192,0.004859243,0.019469628,0.038481021,chr3R_15587263-15587689__chr3R_15639984-15640424,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000463_Spearman/chr3R_19287679-19287954__chr3R_19343351-19343609,chr3R_19287679-19287954,chr3R_19343351-19343609,41.3,230.5,needle,10,0.5,0.078431373,0.025310031,0.03029819,0.044679864,chr3R_19287679-19287954__chr3R_19343351-19343609,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0023540_vm/chrX_2098250-2098696__chrX_2124693-2125061,chrX_2098250-2098696,chrX_2124693-2125061,41.3,327.5,needle,10,0.5,0.1234048104198953,0.051962441,0.042889076,0.072752109,chrX_2098250-2098696__chrX_2124693-2125061,
Flank,Flank,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0021906_Spearman/chr2L_1645971-1646171__chr2L_1657116-1657316,chr2L_1645971-1646171,chr2L_1657116-1657316,41.2,156.5,needle,10,0.5,0.035976591,-0.006025229,-0.008163978,0.007262461,chr2L_1645971-1646171__chr2L_1657116-1657316,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/SoxN/chr2L_8840416-8841144__chr2L_8842046-8842771,chr2L_8840416-8841144,chr2L_8842046-8842771,41.2,583.0,needle,10,0.5,0.2257934098249039,0.1084336503233902,0.1060566604046855,0.1467612401843265,chr2L_8840416-8841144__chr2L_8842046-8842771,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0003889_sm/chr3R_9393661-9394054__chr3R_9394057-9394430,chr3R_9393661-9394054,chr3R_9394057-9394430,41.2,309.5,needle,10,0.5,0.1316588577880532,0.062255293,0.063441119,0.08578509,chr3R_9393661-9394054__chr3R_9394057-9394430,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0034432_sm/chr2R_18948523-18948792__chr2R_18959548-18959748,chr2R_18948523-18948792,chr2R_18959548-18959748,41.2,220.0,needle,10,0.5,0.1949031587995077,0.157437367,0.075865264,0.1427352634595982,chr2R_18948523-18948792__chr2R_18959548-18959748,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0014877_vm_sm/chr2R_13164461-13164824__chr2R_13189815-13190137,chr2R_13164461-13164824,chr2R_13189815-13190137,41.2,284.0,needle,10,0.5,0.1148914193648068,0.050600677,0.03144121,0.065644435,chr2R_13164461-13164824__chr2R_13189815-13190137,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0037635_vm/chr3R_8801188-8801499__chr3R_8812222-8812640,chr3R_8801188-8801499,chr3R_8812222-8812640,41.2,319.5,needle,10,0.5,0.1015113754300495,0.032672509,0.032827347,0.05567041,chr3R_8801188-8801499__chr3R_8812222-8812640,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0032129_sm/chr2L_9525656-9525929__chr2L_9558167-9558367,chr2L_9525656-9525929,chr2L_9558167-9558367,41.2,209.0,needle,10,0.5,0.099816506,0.051518612,0.045630086,0.065655068,chr2L_9525656-9525929__chr2L_9558167-9558367,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0038788_Spearman/chr3R_20264445-20264645__chr3R_20280523-20280723,chr3R_20264445-20264645,chr3R_20280523-20280723,41.2,158.5,needle,10,0.5,0.1522460298499216,0.1221244929209815,0.054601463,0.1096573286906917,chr3R_20264445-20264645__chr3R_20280523-20280723,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0035539_vm/chr3L_4392038-4392238__chr3L_4394326-4394609,chr3L_4392038-4392238,chr3L_4394326-4394609,41.2,197.5,needle,10,0.5,0.077773549,0.024972143,0.029647572,0.044131088,chr3L_4392038-4392238__chr3L_4394326-4394609,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0036557_Spearman/chr3L_15984916-15985116__chr3L_15989718-15989918,chr3L_15984916-15985116,chr3L_15989718-15989918,41.2,201.5,needle,10,0.5,0.079812207,0.03787887,0.031695347,0.049795474,chr3L_15984916-15985116__chr3L_15989718-15989918,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0020766_vm_sm/chr2R_13555091-13555340__chr2R_13594497-13594795,chr2R_13555091-13555340,chr2R_13594497-13594795,41.1,209.0,needle,10,0.5,0.1019946556625136,0.047306218,0.062652604,0.070651159,chr2R_13555091-13555340__chr2R_13594497-13594795,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000014_Spearman/chr3R_16878885-16879147__chr3R_16882506-16882728,chr3R_16878885-16879147,chr3R_16882506-16882728,41.1,166.0,needle,10,0.5,0.064109875,0.013457555,0.018851955,0.032139795,chr3R_16878885-16879147__chr3R_16882506-16882728,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0022960_Spearman/chr2R_6619868-6620115__chr2R_6626145-6626383,chr2R_6619868-6620115,chr2R_6626145-6626383,41.1,210.5,needle,10,0.5,0.1208060840298056,0.088081599,0.088821915,0.099236533,chr2R_6619868-6620115__chr2R_6626145-6626383,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0086906_sm/chr3L_2073248-2073448__chr3L_2139317-2139517,chr3L_2073248-2073448,chr3L_2139317-2139517,41.1,155.0,needle,10,0.5,0.057973721,0.013740335,0.017994265,0.029902774,chr3L_2073248-2073448__chr3L_2139317-2139517,
enhancer_hit,enhancer_hit,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0003889_sm/chr3R_9393661-9394054__chr3R_9417532-9417927,chr3R_9393661-9394054,chr3R_9417532-9417927,41.0,286.0,needle,10,0.5,0.1105981649595471,0.037797775,0.046816284,0.065070741,chr3R_9393661-9394054__chr3R_9417532-9417927,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000575_meso/chr3L_723323-723674__chr3L_726645-726923,chr3L_723323-723674,chr3L_726645-726923,41.0,235.5,needle,10,0.5,0.077280277,0.014558973,0.025359432,0.039066227,chr3L_723323-723674__chr3L_726645-726923,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0033504_vm/chr2R_9900668-9901086__chr2R_9911877-9912145,chr2R_9900668-9901086,chr2R_9911877-9912145,41.0,237.5,needle,10,0.5,0.048316971,-0.020532678,-0.021146988,0.002212435,chr2R_9900668-9901086__chr2R_9911877-9912145,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0010235_Spearman/chr3L_12658389-12658612__chr3L_12678456-12678703,chr3L_12658389-12658612,chr3L_12678456-12678703,41.0,187.0,needle,10,0.5,0.058110079,0.021547169,0.027807214,0.035821487,chr3L_12658389-12658612__chr3L_12678456-12678703,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/prd/chr2L_12080941-12081738__chr2L_12082256-12083149,chr2L_12080941-12081738,chr2L_12082256-12083149,41.0,678.0,needle,10,0.5,0.1691829523733499,0.0183063,0.015893101,0.067794118,chr2L_12080941-12081738__chr2L_12082256-12083149,
neither,neither,/Users/jillianness/Desktop/SEbirthanalysis1024/new_LASTZ_analysis/enhancer_extraction/enhancer_pairs/FBgn0000014_vm/chr3R_16737098-16737410__chr3R_16841943-16842333,chr3R_16737098-16737410,chr3R_16841943-16842333,40.9,306.0,needle,10,0.5,0.073135474,-0.0024191,-0.006168626,0.021515916,chr3R_16737098-16737410__chr3R_16841943-16842333,
